prim2_common,prim1_common,strat_id,psu_id,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,BOAT_HRS,NUM_TYP9,telefon,COASTAL,new_list,kod,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,region,strat_interval,month,COUNTY,TIME,tsn1,tsn2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,date1,DIST,prim1,prim2,MODE2001,TURTLE,GENDER,REEFCODE,AGE,AREA_NC,ART_REEF,muni_res,muni_trp,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,fl_reg
RED GROUPER,WHITE GRUNT,2017021235weS:8AM-8PM,2017112351000920170225,2017,7,12,103,12,103,622,7,5,1,3,2,0.00,0,0,0,4,0,1,1,5,2,1000920170225003,7,1,3,1,,,,Y,1,we,1000920170225,3,1000920170225001,1,,,3,S:8AM-8PM,02,PINELLAS,1158,169059,167702,3,1,1,8,1,8,21MAR201711:15,3,8835400102,8835020408,,,,,,,,,,267.42391923,2017021235weS:8AM-8PM,,0,1000920170225001,2
RED GROUPER,WHITE GRUNT,2017021235weS:8AM-8PM,2017112351000920170225,2017,7,12,103,12,103,622,7,5,1,3,2,0.00,0,0,0,1,0,1,1,5,2,1000920170225004,7,1,3,1,,,,Y,1,we,1000920170225,3,1000920170225001,1,,,3,S:8AM-8PM,02,PINELLAS,1200,169059,167702,3,1,1,8,1,8,21MAR201711:15,3,8835400102,8835020408,,,,,,,,,,267.42391923,2017021235weS:8AM-8PM,,0,1000920170225001,2
RED GROUPER,WHITE GRUNT,2017021235weS:8AM-8PM,2017112351000920170225,2017,7,12,103,12,103,622,7,5,1,3,2,0.00,1,0,0,2,0,1,1,5,2,1000920170225005,7,1,3,1,,,,Y,1,we,1000920170225,3,1000920170225001,1,,,3,S:8AM-8PM,02,PINELLAS,1202,169059,167702,3,1,1,8,1,8,21MAR201711:15,3,8835400102,8835020408,,,,,,,,,,267.42391923,2017021235weS:8AM-8PM,,0,1000920170225001,2
,WHITE GRUNT,2017011235weS:8AM-8PM,2017112351297920170114,2017,6,13,71,12,103,892,7,5,1,3,2,0.00,6,2,4,1,18,0,0,4,1,1297920170114002,7,1,1,1,,,,O,1,we,1297920170114,7,1297920170114002,1,15,6,3,S:8AM-8PM,01,,1200,169059,,3,1,1,2,1,2,21FEB201709:22,3,8835400102,,,,,,,,,,,90.395978457,2017011235weS:8AM-8PM,,0,1297920170114002,2
,WHITE GRUNT,2017011235weS:8AM-8PM,2017112351297920170114,2017,6,13,71,12,103,892,7,5,1,3,2,0.00,6,2,0,1,0,1,1,4,2,1297920170114003,7,1,3,1,,,,O,1,we,1297920170114,7,1297920170114002,1,0,6,3,S:8AM-8PM,01,,1202,169059,,3,1,1,8,2,8,21FEB201709:22,3,8835400102,,,,,,,,,,,90.395978457,2017011235weS:8AM-8PM,,0,1297920170114002,2
,WHITE GRUNT,2017011235weS:8AM-8PM,2017112351297920170114,2017,6,13,71,12,103,892,7,5,1,3,2,,0,0,0,0,0,1,1,4,2,1297920170114004,7,1,3,1,,,,O,1,we,1297920170114,7,1297920170114002,,,,3,S:8AM-8PM,01,,1204,169059,,3,1,1,8,2,8,21FEB201709:22,3,8835400102,,,,,,,,,,,90.395978457,2017011235weS:8AM-8PM,,0,1297920170114002,2
,WHITE GRUNT,2017011235weS:8AM-8PM,2017112351297920170114,2017,6,13,71,12,103,892,7,5,1,3,2,,0,0,0,0,0,1,1,4,2,1297920170114005,7,1,3,1,,,,O,1,we,1297920170114,7,1297920170114002,,,,3,S:8AM-8PM,01,,1206,169059,,3,1,1,8,2,8,21FEB201709:22,3,8835400102,,,,,,,,,,,90.395978457,2017011235weS:8AM-8PM,,0,1297920170114002,2
RED DRUM,SPOTTED SEATROUT,2017011225weS:8AM-8PM,2017112251297920170116,2017,0,39,165,12,17,494,7,5,1,3,3,0.00,8,0,1,2,10,0,0,1,8,1297920170116001,7,1,1,1,,,,O,1,we,1297920170116,5,1297920170116001,1,,,2,S:8AM-8PM,01,,1215,169239,169290,3,1,1,8,1,1,21FEB201709:22,3,8835440102,8835440901,,,,,,,,,,69.71638565,2017011225weS:8AM-8PM,,0,1297920170116001,2
SPOTTED SEATROUT,RED DRUM,2017021225wdS:8AM-8PM,2017112251297920170202,2017,7,12,53,12,17,3071,7,5,1,3,4,0.00,8,0,1,0,1,0,0,4,1,1297920170202003,7,1,1,2,,,,Y,2,wd,1297920170202,5,1297920170202003,1,2,0,2,S:8AM-8PM,02,HERNANDO,1330,169290,169239,3,1,1,8,1,1,21MAR201711:15,3,8835440901,8835440102,,,,,,,,,,551.9387201,2017021225wdS:8AM-8PM,,0,1297920170202003,2
SPOTTED SEATROUT,RED DRUM,2017021225wdS:8AM-8PM,2017112251297920170202,2017,7,12,57,12,17,3071,7,5,1,3,4,,10,1,1,0,0,0,1,4,2,1297920170202004,7,1,2,2,,,,Y,2,wd,1297920170202,5,1297920170202003,,,,2,S:8AM-8PM,02,HILLSBOROUGH,1331,169290,169239,3,1,1,8,1,8,21MAR201711:15,3,8835440901,8835440102,,,,,,,,,,551.9387201,2017021225wdS:8AM-8PM,,0,1297920170202004,2
SPOTTED SEATROUT,RED DRUM,2017021225wdS:8AM-8PM,2017112251297920170202,2017,7,12,101,12,17,3071,7,5,1,3,4,,15,2,1,0,0,0,1,4,2,1297920170202005,7,1,2,2,,,,Y,2,wd,1297920170202,5,1297920170202003,,,,2,S:8AM-8PM,02,PASCO,1332,169290,169239,3,1,1,8,2,8,21MAR201711:15,3,8835440901,8835440102,,,,,,,,,,551.9387201,2017021225wdS:8AM-8PM,,0,1297920170202005,2
SPOTTED SEATROUT,RED DRUM,2017021225wdS:8AM-8PM,2017112251297920170202,2017,7,12,101,12,17,3071,7,5,1,3,4,0.00,15,2,1,1,0,0,1,4,2,1297920170202006,7,1,2,2,,,,Y,2,wd,1297920170202,5,1297920170202003,1,,,2,S:8AM-8PM,02,PASCO,1334,169290,169239,3,1,1,8,1,8,21MAR201711:15,3,8835440901,8835440102,,,,,,,,,,551.9387201,2017021225wdS:8AM-8PM,,0,1297920170202006,2
,SPOTTED SEATROUT,2017021225wdS:8AM-8PM,2017112251297920170202,2017,0,55,43,12,17,472,7,5,1,3,6,,5,0,1,0,0,0,0,3,1,1297920170202011,7,1,2,1,,,,O,1,wd,1297920170202,5,1297920170202011,,,,2,S:8AM-8PM,02,,1610,169239,,3,1,1,8,1,8,21MAR201711:15,3,8835440102,,,,,,,,,,,891.2690382,2017021225wdS:8AM-8PM,,0,1297920170202011,2
,SPOTTED SEATROUT,2017021225wdS:8AM-8PM,2017112251297920170202,2017,0,55,119,12,17,472,7,5,1,3,6,,5,0,1,0,0,0,1,3,2,1297920170202012,7,1,2,1,,,,O,1,wd,1297920170202,5,1297920170202011,,,,2,S:8AM-8PM,02,,1612,169239,,3,1,1,8,2,8,21MAR201711:15,3,8835440102,,,,,,,,,,,891.2690382,2017021225wdS:8AM-8PM,,0,1297920170202012,2
,SPOTTED SEATROUT,2017021225wdS:8AM-8PM,2017112251297920170202,2017,7,12,17,12,17,472,7,5,1,3,6,,12,1,1,0,0,0,1,3,2,1297920170202013,7,1,2,1,,,,Y,1,wd,1297920170202,5,1297920170202011,,,,2,S:8AM-8PM,02,CITRUS,1614,169239,,3,1,1,8,2,8,21MAR201711:15,3,8835440102,,,,,,,,,,,891.2690382,2017021225wdS:8AM-8PM,,0,1297920170202013,2
WHITE GRUNT,HOGFISH,2017021235weS:8AM-8PM,2017112351297920170225,2017,7,12,103,12,103,524,7,5,1,3,2,0.00,2,0,6,0,25,0,0,6,1,1297920170225001,7,1,1,1,,,,Y,1,we,1297920170225,5,1297920170225001,1,3,0,3,S:8AM-8PM,02,PINELLAS,1120,170566,169059,3,1,1,2,1,2,21MAR201711:15,3,8839010901,8835400102,,,,,,,,,,26.289729292,2017021235weS:8AM-8PM,,0,1297920170225001,2
WHITE GRUNT,HOGFISH,2017021235weS:8AM-8PM,2017112351297920170225,2017,7,12,103,12,103,524,7,5,1,3,2,,0,0,0,0,0,1,1,6,2,1297920170225002,7,1,3,1,,,,Y,1,we,1297920170225,5,1297920170225001,,,,3,S:8AM-8PM,02,PINELLAS,1122,170566,169059,3,1,1,8,2,8,21MAR201711:15,3,8839010901,8835400102,,,,,,,,,,26.289729292,2017021235weS:8AM-8PM,,0,1297920170225001,2
WHITE GRUNT,HOGFISH,2017021235weS:8AM-8PM,2017112351297920170225,2017,7,12,101,12,103,524,7,5,1,3,2,0.00,1,0,0,1,0,1,1,6,2,1297920170225003,7,1,3,1,,,,Y,1,we,1297920170225,5,1297920170225001,1,,,3,S:8AM-8PM,02,PASCO,1124,170566,169059,3,1,1,8,2,8,21MAR201711:15,3,8839010901,8835400102,,,,,,,,,,26.289729292,2017021235weS:8AM-8PM,,0,1297920170225001,2
WHITE GRUNT,HOGFISH,2017021235weS:8AM-8PM,2017112351297920170225,2017,7,12,103,12,103,524,7,5,1,3,2,,0,0,0,0,0,1,1,6,2,1297920170225004,7,1,3,1,,,,Y,1,we,1297920170225,5,1297920170225001,,,,3,S:8AM-8PM,02,PINELLAS,1126,170566,169059,3,1,1,8,2,8,21MAR201711:15,3,8839010901,8835400102,,,,,,,,,,26.289729292,2017021235weS:8AM-8PM,,0,1297920170225001,2
WHITE GRUNT,HOGFISH,2017021235weS:8AM-8PM,2017112351297920170225,2017,7,12,73,12,103,524,7,5,1,3,2,,0,0,0,0,0,1,1,6,2,1297920170225005,7,1,3,1,,,,Y,1,we,1297920170225,5,1297920170225001,,,,3,S:8AM-8PM,02,LEON,1128,170566,169059,3,1,1,8,2,8,21MAR201711:15,3,8839010901,8835400102,,,,,,,,,,26.289729292,2017021235weS:8AM-8PM,,0,1297920170225001,2
WHITE GRUNT,HOGFISH,2017021235weS:8AM-8PM,2017112351297920170225,2017,7,12,57,12,103,524,7,5,1,3,2,,2,0,0,0,0,1,1,6,2,1297920170225006,7,1,3,1,,,,Y,1,we,1297920170225,5,1297920170225001,,,,3,S:8AM-8PM,02,HILLSBOROUGH,1130,170566,169059,3,1,1,8,2,8,21MAR201711:15,3,8839010901,8835400102,,,,,,,,,,26.289729292,2017021235weS:8AM-8PM,,0,1297920170225001,2
WHITE GRUNT,KING MACKEREL,2017021235weS:8AM-8PM,2017112351297920170225,2017,0,29,95,12,103,524,7,5,1,3,2.5,0.00,0,0,3,2,1,0,0,3,1,1297920170225007,7,1,1,1,,,,O,1,we,1297920170225,5,1297920170225007,1,12,0,3,S:8AM-8PM,02,,1140,172435,169059,3,1,1,2,1,2,21MAR201711:15,3,8850030501,8835400102,,,,,,,,,,26.289729292,2017021235weS:8AM-8PM,,0,1297920170225007,2
WHITE GRUNT,KING MACKEREL,2017021235weS:8AM-8PM,2017112351297920170225,2017,5,24,37,12,103,524,7,5,1,3,2.5,,0,0,0,0,0,1,1,3,2,1297920170225008,7,1,3,1,,,,O,1,we,1297920170225,5,1297920170225007,,,,3,S:8AM-8PM,02,ST MARYS,1142,172435,169059,3,1,1,8,1,8,21MAR201711:15,3,8850030501,8835400102,,,,,,,,,,26.289729292,2017021235weS:8AM-8PM,,0,1297920170225007,2
WHITE GRUNT,KING MACKEREL,2017021235weS:8AM-8PM,2017112351297920170225,2017,0,29,95,12,103,524,7,5,1,3,2.5,0.00,0,0,0,1,0,1,1,3,2,1297920170225009,7,1,3,1,,,,O,1,we,1297920170225,5,1297920170225007,1,,,3,S:8AM-8PM,02,,1144,172435,169059,3,1,1,8,1,8,21MAR201711:15,3,8850030501,8835400102,,,,,,,,,,26.289729292,2017021235weS:8AM-8PM,,0,1297920170225007,2
WHITE GRUNT,KING MACKEREL,2017021235weS:8AM-8PM,2017112351297920170225,2017,0,27,53,12,103,524,7,5,1,3,3,0.00,0,0,4,3,4,0,0,4,1,1297920170225017,7,1,1,1,,,,O,1,we,1297920170225,5,1297920170225017,1,29,0,3,S:8AM-8PM,02,,1330,172435,169059,3,1,1,2,2,2,21MAR201711:15,3,8850030501,8835400102,,,,,,,,,,26.289729292,2017021235weS:8AM-8PM,,0,1297920170225017,2
WHITE GRUNT,KING MACKEREL,2017021235weS:8AM-8PM,2017112351297920170225,2017,0,19,103,12,103,524,7,5,1,3,3,,3,0,0,0,0,1,1,4,2,1297920170225018,7,1,3,1,,,,O,1,we,1297920170225,5,1297920170225017,,,,3,S:8AM-8PM,02,,1332,172435,169059,3,1,1,8,2,8,21MAR201711:15,3,8850030501,8835400102,,,,,,,,,,26.289729292,2017021235weS:8AM-8PM,,0,1297920170225017,2
WHITE GRUNT,KING MACKEREL,2017021235weS:8AM-8PM,2017112351297920170225,2017,0,17,31,12,103,524,7,5,1,3,3,,3,0,0,0,0,1,1,4,2,1297920170225019,7,1,3,1,,,,O,1,we,1297920170225,5,1297920170225017,,,,3,S:8AM-8PM,02,,1334,172435,169059,3,1,1,8,2,8,21MAR201711:15,3,8850030501,8835400102,,,,,,,,,,26.289729292,2017021235weS:8AM-8PM,,0,1297920170225017,2
WHITE GRUNT,KING MACKEREL,2017021235weS:8AM-8PM,2017112351297920170225,2017,0,27,53,12,103,524,7,5,1,3,3,,0,0,0,0,0,1,1,4,2,1297920170225020,7,1,3,1,,,,O,1,we,1297920170225,5,1297920170225017,,,,3,S:8AM-8PM,02,,1336,172435,169059,3,1,1,8,2,8,21MAR201711:15,3,8850030501,8835400102,,,,,,,,,,26.289729292,2017021235weS:8AM-8PM,,0,1297920170225017,2
,,2017021235weS:8AM-8PM,2017112351546420170203,2017,7,12,115,12,115,776,7,5,1,3,5,0.00,7,0,1,1,3,0,0,1,8,1546420170203007,7,1,1,1,,,,Y,1,we,1546420170203,7,1546420170203007,1,5,0,3,S:8AM-8PM,02,SARASOTA,1329,,,3,1,1,8,1,1,21MAR201711:15,3,,,,,,,,,,,,59.450183976,2017021235weS:8AM-8PM,,0,1546420170203007,2
,SHEEPSHEAD,2017021235weS:8AM-8PM,2017112351546420170203,2017,7,12,81,12,115,776,7,5,1,3,5,0.00,12,2,4,5,3,0,0,4,1,1546420170203008,7,1,1,1,,,,Y,1,we,1546420170203,7,1546420170203008,1,14,0,3,S:8AM-8PM,02,MANATEE,1342,169189,,3,1,1,2,1,2,21MAR201711:15,3,8835430301,,,,,,,,,,,59.450183976,2017021235weS:8AM-8PM,,0,1546420170203008,2
,,2017021235weS:8AM-8PM,2017112351546420170203,2017,7,12,81,12,115,776,7,5,1,3,5,0.00,12,2,0,4,0,1,1,4,2,1546420170203009,7,1,3,1,,,,Y,1,we,1546420170203,7,1546420170203008,1,,,3,S:8AM-8PM,02,MANATEE,1344,,,3,1,1,8,2,8,21MAR201711:15,3,,,,,,,,,,,,59.450183976,2017021235weS:8AM-8PM,,0,1546420170203008,2
,,2017021235weS:8AM-8PM,2017112351546420170203,2017,7,12,81,12,115,776,7,5,1,3,5,0.00,10,2,0,4,0,1,1,4,2,1546420170203010,7,1,3,1,,,,Y,1,we,1546420170203,7,1546420170203008,1,,,3,S:8AM-8PM,02,MANATEE,1346,,,3,1,1,8,2,8,21MAR201711:15,3,,,,,,,,,,,,59.450183976,2017021235weS:8AM-8PM,,0,1546420170203008,2
,,2017021235weS:8AM-8PM,2017112351546420170203,2017,7,12,81,12,115,776,7,5,1,3,5,0.00,10,2,0,3,0,1,1,4,2,1546420170203011,7,1,3,1,,,,Y,1,we,1546420170203,7,1546420170203008,1,,,3,S:8AM-8PM,02,MANATEE,1348,,,3,1,1,8,2,8,21MAR201711:15,3,,,,,,,,,,,,59.450183976,2017021235weS:8AM-8PM,,0,1546420170203008,2
,,2017021235weS:8AM-8PM,2017112351546420170217,2017,0,18,19,12,103,524,7,5,1,3,2.5,0.00,2,0,4,3,21,0,0,4,1,1546420170217001,7,1,1,1,,,,O,1,we,1546420170217,5,1546420170217001,1,4,0,3,S:8AM-8PM,02,,1114,,,3,1,1,2,1,2,21MAR201711:15,3,,,,,,,,,,,,25.35520209,2017021235weS:8AM-8PM,,0,1546420170217001,2
,,2017021235weS:8AM-8PM,2017112351546420170217,2017,0,18,19,12,103,524,7,5,1,3,2.5,0.00,2,0,0,3,0,1,1,4,2,1546420170217002,7,1,3,1,,,,O,1,we,1546420170217,5,1546420170217001,1,,,3,S:8AM-8PM,02,,1116,,,3,1,1,8,2,8,21MAR201711:15,3,,,,,,,,,,,,25.35520209,2017021235weS:8AM-8PM,,0,1546420170217001,2
,,2017021235weS:8AM-8PM,2017112351546420170217,2017,0,18,19,12,103,524,7,5,1,3,2.5,0.00,2,0,0,3,0,1,1,4,2,1546420170217003,7,1,3,1,,,,O,1,we,1546420170217,5,1546420170217001,1,,,3,S:8AM-8PM,02,,1118,,,3,1,1,8,2,8,21MAR201711:15,3,,,,,,,,,,,,25.35520209,2017021235weS:8AM-8PM,,0,1546420170217001,2
,,2017021235weS:8AM-8PM,2017112351546420170217,2017,0,18,19,12,103,524,7,5,1,3,2.5,0.00,2,0,0,3,0,1,1,4,2,1546420170217004,7,1,3,1,,,,O,1,we,1546420170217,5,1546420170217001,1,,,3,S:8AM-8PM,02,,1120,,,3,1,1,8,2,8,21MAR201711:15,3,,,,,,,,,,,,25.35520209,2017021235weS:8AM-8PM,,0,1546420170217001,2
,,2017021235weS:8AM-8PM,2017112351546420170219,2017,0,99,998,12,103,524,7,5,1,3,2.5,0.00,0,0,2,3,5,0,0,2,1,1546420170219001,7,1,1,1,,,,O,1,we,1546420170219,5,1546420170219001,1,21,0,3,S:8AM-8PM,02,,1231,,,3,1,8,2,1,2,21MAR201711:15,3,,,,,,,,,,,,31.751234303,2017021235weS:8AM-8PM,,0,1546420170219001,2
,,2017021235weS:8AM-8PM,2017112351546420170219,2017,0,99,998,12,103,524,7,5,1,3,2.5,0.00,0,0,0,2,0,1,1,2,2,1546420170219002,7,1,3,1,,,,O,1,we,1546420170219,5,1546420170219001,1,,,3,S:8AM-8PM,02,,1233,,,3,1,8,8,1,8,21MAR201711:15,3,,,,,,,,,,,,31.751234303,2017021235weS:8AM-8PM,,0,1546420170219001,2
,,2017021235weS:8AM-8PM,2017112351546420170219,2017,7,12,103,12,103,524,7,5,1,3,2.5,0.00,4,0,4,4,15,0,0,4,1,1546420170219003,7,1,1,1,,,,Y,1,we,1546420170219,5,1546420170219003,1,,,3,S:8AM-8PM,02,PINELLAS,1253,,,3,1,1,2,1,2,21MAR201711:15,3,,,,,,,,,,,,31.751234303,2017021235weS:8AM-8PM,,0,1546420170219003,2
,,2017021235weS:8AM-8PM,2017112351546420170219,2017,5,36,37,12,103,524,7,5,1,3,2.5,0.00,2,0,0,2,0,1,1,4,2,1546420170219004,7,1,3,1,,,,O,1,we,1546420170219,5,1546420170219003,1,,,3,S:8AM-8PM,02,,1255,,,3,1,1,8,2,8,21MAR201711:15,3,,,,,,,,,,,,31.751234303,2017021235weS:8AM-8PM,,0,1546420170219003,2
,,2017021235weS:8AM-8PM,2017112351546420170219,2017,5,36,37,12,103,524,7,5,1,3,2.5,0.00,2,0,0,3,0,1,1,4,2,1546420170219005,7,1,3,1,,,,O,1,we,1546420170219,5,1546420170219003,1,,,3,S:8AM-8PM,02,,1257,,,3,1,1,8,2,8,21MAR201711:15,3,,,,,,,,,,,,31.751234303,2017021235weS:8AM-8PM,,0,1546420170219003,2
,,2017021235weS:8AM-8PM,2017112351546420170219,2017,7,12,103,12,103,524,7,5,1,3,2.5,0.00,4,0,0,1,0,1,1,4,2,1546420170219006,7,1,3,1,,,,Y,1,we,1546420170219,5,1546420170219003,1,,,3,S:8AM-8PM,02,PINELLAS,1259,,,3,1,1,8,2,8,21MAR201711:15,3,,,,,,,,,,,,31.751234303,2017021235weS:8AM-8PM,,0,1546420170219003,2
,,2017021235weS:8AM-8PM,2017112351546420170219,2017,7,12,101,12,103,524,7,5,1,3,2.5,0.00,20,10,5,3,20,0,0,5,1,1546420170219020,7,1,1,1,,,,Y,1,we,1546420170219,5,1546420170219020,1,17,0,3,S:8AM-8PM,02,PASCO,1606,,,3,1,1,2,1,2,21MAR201711:15,3,,,,,,,,,,,,39.003463742,2017021235weS:8AM-8PM,,0,1546420170219020,2
,,2017021235weS:8AM-8PM,2017112351546420170219,2017,7,12,103,12,103,524,7,5,1,3,2.5,0.00,4,0,0,3,0,1,1,5,2,1546420170219021,7,1,3,1,,,,Y,1,we,1546420170219,5,1546420170219020,1,,,3,S:8AM-8PM,02,PINELLAS,1608,,,3,1,1,8,2,8,21MAR201711:15,3,,,,,,,,,,,,39.003463742,2017021235weS:8AM-8PM,,0,1546420170219020,2
,,2017021235weS:8AM-8PM,2017112351546420170219,2017,7,12,103,12,103,524,7,5,1,3,2.5,0.00,4,0,0,3,0,1,1,5,2,1546420170219022,7,1,3,1,,,,Y,1,we,1546420170219,5,1546420170219020,1,,,3,S:8AM-8PM,02,PINELLAS,1610,,,3,1,1,8,2,8,21MAR201711:15,3,,,,,,,,,,,,39.003463742,2017021235weS:8AM-8PM,,0,1546420170219020,2
,SPOTTED SEATROUT,2017021225weS:8AM-8PM,2017112251564020170219,2017,6,13,207,12,75,840,7,5,1,3,5,0.00,20,1,1,1,3,0,0,4,1,1564020170219012,7,1,1,2,,,,O,2,we,1564020170219,7,1564020170219012,1,1,0,2,S:8AM-8PM,02,,1306,169239,,3,1,1,8,2,1,21MAR201711:15,3,8835440102,,,,,,,,,,,282.93742688,2017021225weS:8AM-8PM,,0,1564020170219012,2
,SPOTTED SEATROUT,2017021225weS:8AM-8PM,2017112251564020170219,2017,6,13,169,12,75,840,7,5,1,3,5,0.00,3,2,1,1,0,0,1,4,2,1564020170219013,7,1,2,2,,,,O,2,we,1564020170219,7,1564020170219012,1,,,2,S:8AM-8PM,02,,1307,169239,,3,1,1,8,2,8,21MAR201711:15,3,8835440102,,,,,,,,,,,282.93742688,2017021225weS:8AM-8PM,,0,1564020170219013,2
,SPOTTED SEATROUT,2017021225weS:8AM-8PM,2017112251564020170219,2017,6,13,169,12,75,840,7,5,1,3,5,0.00,3,2,1,1,0,0,1,4,2,1564020170219014,7,1,2,2,,,,O,2,we,1564020170219,7,1564020170219012,1,,,2,S:8AM-8PM,02,,1308,169239,,3,1,1,8,2,8,21MAR201711:15,3,8835440102,,,,,,,,,,,282.93742688,2017021225weS:8AM-8PM,,0,1564020170219014,2
,SPOTTED SEATROUT,2017021225weS:8AM-8PM,2017112251564020170219,2017,6,13,207,12,75,840,7,5,1,3,5,0.00,20,1,1,1,0,0,1,4,2,1564020170219015,7,1,2,2,,,,O,2,we,1564020170219,7,1564020170219012,1,,,2,S:8AM-8PM,02,,1309,169239,,3,1,1,8,2,8,21MAR201711:15,3,8835440102,,,,,,,,,,,282.93742688,2017021225weS:8AM-8PM,,0,1564020170219015,2
,SPOTTED SEATROUT,2017021225weS:8AM-8PM,2017112251564020170219,2017,6,12,3,12,75,840,7,5,1,3,7,0.00,3,0,2,2,15,0,0,2,1,1564020170219032,7,1,1,2,,,,O,2,we,1564020170219,7,1564020170219032,1,15,0,2,S:8AM-8PM,02,BAKER,1507,169239,,3,1,1,2,2,2,21MAR201711:15,3,8835440102,,,,,,,,,,,112.25558326,2017021225weS:8AM-8PM,,0,1564020170219032,2
,SPOTTED SEATROUT,2017021225weS:8AM-8PM,2017112251564020170219,2017,7,12,83,12,75,840,7,5,1,3,7,0.00,5,0,0,1,0,1,1,2,2,1564020170219033,7,1,3,2,,,,Y,2,we,1564020170219,7,1564020170219032,1,,,2,S:8AM-8PM,02,MARION,1510,169239,,3,1,1,8,2,8,21MAR201711:15,3,8835440102,,,,,,,,,,,112.25558326,2017021225weS:8AM-8PM,,0,1564020170219032,2
,,2017011235weS:8AM-8PM,2017112351574020170116,2017,7,12,115,12,115,776,7,5,1,3,3.5,0.00,30,10,3,3,7,0,0,3,1,1574020170116005,7,1,1,2,,,,Y,2,we,1574020170116,7,1574020170116005,1,3,0,3,S:8AM-8PM,01,SARASOTA,1216,,,3,1,1,2,2,2,21FEB201709:22,3,,,,,,,,,,,,67.491897939,2017011235weS:8AM-8PM,,0,1574020170116005,2
,,2017011235weS:8AM-8PM,2017112351574020170116,2017,7,12,115,12,115,776,7,5,1,3,3.5,0.00,30,10,0,1,0,1,1,3,2,1574020170116006,7,1,3,2,,,,Y,2,we,1574020170116,7,1574020170116005,1,,,3,S:8AM-8PM,01,SARASOTA,1218,,,3,1,1,8,2,8,21FEB201709:22,3,,,,,,,,,,,,67.491897939,2017011235weS:8AM-8PM,,0,1574020170116005,2
,,2017011235weS:8AM-8PM,2017112351574020170116,2017,6,37,55,12,115,776,7,5,1,3,3.5,0.00,0,0,0,1,0,1,1,3,2,1574020170116007,7,1,3,2,,,,O,2,we,1574020170116,7,1574020170116005,1,,,3,S:8AM-8PM,01,DARE,1220,,,3,1,1,8,2,8,21FEB201709:22,3,,,,,,,,,,,,67.491897939,2017011235weS:8AM-8PM,,0,1574020170116005,2
,,2017021245weS:8AM-8PM,2017112451575620170211,2017,0,27,53,12,71,305,7,5,1,3,4,0.00,0,0,1,4,0,0,0,5,1,1575620170211001,7,1,2,2,,,,O,2,we,1575620170211,7,1575620170211001,1,,,4,S:8AM-8PM,02,,1216,,,3,1,1,8,1,8,21MAR201711:15,3,,,,,,,,,,,,178.9645928,2017021245weS:8AM-8PM,,0,1575620170211001,2
,,2017021245weS:8AM-8PM,2017112451575620170211,2017,0,27,53,12,71,305,7,5,1,3,4,0.00,0,0,1,2,0,0,1,5,2,1575620170211002,7,1,2,2,,,,O,2,we,1575620170211,7,1575620170211001,1,,,4,S:8AM-8PM,02,,1217,,,3,1,1,8,2,8,21MAR201711:15,3,,,,,,,,,,,,178.9645928,2017021245weS:8AM-8PM,,0,1575620170211002,2
,,2017021245weS:8AM-8PM,2017112451575620170211,2017,0,27,53,12,71,305,7,5,1,3,4,0.00,0,0,1,4,0,0,1,5,2,1575620170211003,7,1,2,2,,,,O,2,we,1575620170211,7,1575620170211001,1,0,1,4,S:8AM-8PM,02,,1218,,,3,1,1,8,2,8,21MAR201711:15,3,,,,,,,,,,,,178.9645928,2017021245weS:8AM-8PM,,0,1575620170211003,2
,,2017021245weS:8AM-8PM,2017112451575620170211,2017,0,27,53,12,71,305,7,5,1,3,4,0.00,0,0,1,2,0,0,1,5,2,1575620170211004,7,1,2,2,,,,O,2,we,1575620170211,7,1575620170211001,1,,,4,S:8AM-8PM,02,,1219,,,3,1,1,8,2,8,21MAR201711:15,3,,,,,,,,,,,,178.9645928,2017021245weS:8AM-8PM,,0,1575620170211004,2
,,2017021245weS:8AM-8PM,2017112451575620170211,2017,7,12,71,12,71,305,7,5,1,3,4,0.00,0,0,1,2,0,0,1,5,2,1575620170211005,7,1,2,2,,,,Y,2,we,1575620170211,7,1575620170211001,1,,,4,S:8AM-8PM,02,LEE,1220,,,3,1,1,8,2,8,21MAR201711:15,3,,,,,,,,,,,,178.9645928,2017021245weS:8AM-8PM,,0,1575620170211005,2
,RED GROUPER,2017021245weS:8AM-8PM,2017112451575620170225,2017,0,26,81,12,21,240,7,5,1,3,3,0.00,6,6,2,3,30,0,0,2,1,1575620170225007,7,1,1,1,,,,O,1,we,1575620170225,5,1575620170225007,1,29,0,4,S:8AM-8PM,02,,1314,167702,,3,1,1,2,1,2,21MAR201711:15,3,8835020408,,,,,,,,,,,22.873471087,2017021245weS:8AM-8PM,,0,1575620170225007,2
