YEAR,ST,MODE_FX,AREA_X,ID_CODE,SUB_REG,WAVE,kod,SP_CODE,LNGTH,WGT,lngth_imp,wgt_imp,strat_id,psu_id,common,wgt_unadj,wp_size,l_in_bin,l_cm_bin,VAR_ID,ARX_METHOD,ALT_FLAG
2017,12,3,1,1550820170106001,6,1,we,8857030300,,,0,0,2017011263weS:8AM-8PM,2017112631550820170106,LEFTEYE FLOUNDER GENUS,,31132.080809,,,2017011263weS:8AM-8PM,,0
2017,12,3,1,1550820170106001,6,1,we,8835440901,646,3.54,1,1,2017011263weS:8AM-8PM,2017112631550820170106,RED DRUM,,31132.080809,25,64,2017011263weS:8AM-8PM,,0
2017,12,3,1,1550820170106002,6,1,we,,,,0,0,2017011263weS:8AM-8PM,2017112631550820170106,,,31113.389243,,,2017011263weS:8AM-8PM,,0
2017,12,3,1,1550820170106003,6,1,we,8835280303,382,1.06,1,1,2017011263weS:8AM-8PM,2017112631550820170106,CREVALLE JACK,,31132.080809,15,38,2017011263weS:8AM-8PM,,0
2017,12,3,1,1550820170106003,6,1,we,8835440901,631,2.78,0,0,2017011263weS:8AM-8PM,2017112631550820170106,RED DRUM,,31132.080809,24,63,2017011263weS:8AM-8PM,,0
2017,12,3,1,1550820170106004,6,1,we,8835280303,407,1.14,1,1,2017011263weS:8AM-8PM,2017112631550820170106,CREVALLE JACK,,31132.080809,16,40,2017011263weS:8AM-8PM,,0
2017,12,3,1,1550820170106004,6,1,we,8835280303,412,1.32,1,1,2017011263weS:8AM-8PM,2017112631550820170106,CREVALLE JACK,,31132.080809,16,41,2017011263weS:8AM-8PM,,0
2017,12,3,1,1550820170118001,6,1,wd,,,,0,0,2017011263wdS:8AM-8PM,2017112631550820170118,,,48813.254264,,,2017011263wdS:8AM-8PM,,0
2017,12,3,1,1550820170118002,6,1,wd,8835440602,336,0.42,0,1,2017011263wdS:8AM-8PM,2017112631550820170118,GULF KINGFISH,,48768.898599,13,33,2017011263wdS:8AM-8PM,,0
2017,12,3,1,1550820170118002,6,1,wd,8835280306,256,0.30,0,0,2017011263wdS:8AM-8PM,2017112631550820170118,BLUE RUNNER,,48802.223733,10,25,2017011263wdS:8AM-8PM,,0
2017,12,3,1,1550820170118002,6,1,wd,8835440602,304,0.31,0,1,2017011263wdS:8AM-8PM,2017112631550820170118,GULF KINGFISH,,48768.898599,11,30,2017011263wdS:8AM-8PM,,0
2017,12,3,1,1550820170118002,6,1,wd,8835280901,293,0.56,0,1,2017011263wdS:8AM-8PM,2017112631550820170118,FLORIDA POMPANO,,48768.898599,11,29,2017011263wdS:8AM-8PM,,0
2017,12,3,1,1550820170118004,6,1,wd,,,,0,0,2017011263wdS:8AM-8PM,2017112631550820170118,,,48773.798218,,,2017011263wdS:8AM-8PM,,0
2017,12,3,1,1550820170118005,6,1,wd,,,,0,0,2017011263wdS:8AM-8PM,2017112631550820170118,,,48781.142893,,,2017011263wdS:8AM-8PM,,0
2017,12,3,1,1550820170118006,6,1,wd,,,,0,0,2017011263wdS:8AM-8PM,2017112631550820170118,,,48781.142893,,,2017011263wdS:8AM-8PM,,0
2017,12,3,1,1550820170118007,6,1,wd,,,,0,0,2017011263wdS:8AM-8PM,2017112631550820170118,,,48781.142893,,,2017011263wdS:8AM-8PM,,0
2017,12,3,1,1550820170118009,6,1,wd,,,,0,0,2017011263wdS:8AM-8PM,2017112631550820170118,,,49631.529319,,,2017011263wdS:8AM-8PM,,0
2017,12,3,1,1550820170118010,6,1,wd,,,,0,0,2017011263wdS:8AM-8PM,2017112631550820170118,,,49592.980139,,,2017011263wdS:8AM-8PM,,0
2017,12,3,1,1550820170118011,6,1,wd,8835280901,303,0.58,1,1,2017011263wdS:8AM-8PM,2017112631550820170118,FLORIDA POMPANO,,49586.430104,11,30,2017011263wdS:8AM-8PM,,0
2017,12,3,1,1550820170118011,6,1,wd,8835440801,403,1.02,1,1,2017011263wdS:8AM-8PM,2017112631550820170118,BLACK DRUM,,49586.430104,15,40,2017011263wdS:8AM-8PM,,0
2017,12,3,1,1550820170118011,6,1,wd,8835440801,405,0.96,1,1,2017011263wdS:8AM-8PM,2017112631550820170118,BLACK DRUM,,49586.430104,15,40,2017011263wdS:8AM-8PM,,0
2017,12,3,1,1550820170118012,6,1,wd,,,,0,0,2017011263wdS:8AM-8PM,2017112631550820170118,,,49631.529319,,,2017011263wdS:8AM-8PM,,0
2017,12,3,1,1550820170118013,6,1,wd,8835280901,304,0.50,0,0,2017011263wdS:8AM-8PM,2017112631550820170118,FLORIDA POMPANO,,49586.430104,11,30,2017011263wdS:8AM-8PM,,0
2017,12,3,1,1550820170118015,6,1,wd,8835430301,409,1.82,0,0,2017011263wdS:8AM-8PM,2017112631550820170118,SHEEPSHEAD,,49616.740177,16,40,2017011263wdS:8AM-8PM,,0
2017,12,3,1,1550820170118016,6,1,wd,,,,0,0,2017011263wdS:8AM-8PM,2017112631550820170118,,,49601.730764,,,2017011263wdS:8AM-8PM,,0
2017,12,3,1,1550820170118018,6,1,wd,,,,0,0,2017011263wdS:8AM-8PM,2017112631550820170118,,,49601.730764,,,2017011263wdS:8AM-8PM,,0
2017,12,3,1,1550820170120002,6,1,we,8835430301,296,0.60,0,0,2017011263weS:8AM-8PM,2017112631550820170120,SHEEPSHEAD,,24699.076018,11,29,2017011263weS:8AM-8PM,,0
2017,12,3,1,1550820170120002,6,1,we,8835430301,288,0.56,0,0,2017011263weS:8AM-8PM,2017112631550820170120,SHEEPSHEAD,,24699.076018,11,28,2017011263weS:8AM-8PM,,0
2017,12,3,1,1550820170120002,6,1,we,8835430301,290,0.48,0,0,2017011263weS:8AM-8PM,2017112631550820170120,SHEEPSHEAD,,24699.076018,11,29,2017011263weS:8AM-8PM,,0
2017,12,3,1,1550820170120002,6,1,we,8835430301,355,1.00,0,0,2017011263weS:8AM-8PM,2017112631550820170120,SHEEPSHEAD,,24699.076018,13,35,2017011263weS:8AM-8PM,,0
2017,12,3,1,1550820170120003,6,1,we,,,,0,0,2017011263weS:8AM-8PM,2017112631550820170120,,,24690.185098,,,2017011263weS:8AM-8PM,,0
2017,12,3,1,1550820170120004,6,1,we,8835440901,570,2.16,0,0,2017011263weS:8AM-8PM,2017112631550820170120,RED DRUM,,24706.438012,22,57,2017011263weS:8AM-8PM,,0
2017,12,3,1,1550820170120004,6,1,we,8836010101,370,0.78,0,0,2017011263weS:8AM-8PM,2017112631550820170120,STRIPED MULLET,,24706.438012,14,37,2017011263weS:8AM-8PM,,0
2017,12,3,1,1550820170120005,6,1,we,,,,0,0,2017011263weS:8AM-8PM,2017112631550820170120,,,24699.076018,,,2017011263weS:8AM-8PM,,0
2017,12,3,1,1550820170120006,6,1,we,,,,0,0,2017011263weS:8AM-8PM,2017112631550820170120,,,2891.4122166,,,2017011263weS:8AM-8PM,,0
2017,12,3,1,1550820170120007,6,1,we,8835430301,409,1.82,1,1,2017011263weS:8AM-8PM,2017112631550820170120,SHEEPSHEAD,,2892.2871538,16,40,2017011263weS:8AM-8PM,,0
2017,12,3,5,1550820170120008,6,1,we,,,,0,0,2017011263weS:8AM-8PM,2017112631550820170120,,,2893.1492509,,,2017011263weS:8AM-8PM,,0
2017,12,3,1,1554220170116001,6,1,we,,,,0,0,2017011253weS:8AM-8PM,2017112531554220170116,,,12113.378651,,,2017011253weS:8AM-8PM,,0
2017,12,3,1,1554220170218001,6,1,we,8747010000,,,0,0,2017021253weS:8AM-8PM,2017112531554220170218,HERRING FAMILY,,101196.95143,,,2017021253weS:8AM-8PM,,0
2017,12,3,1,1554220170218002,6,1,we,,,,0,0,2017021253weS:8AM-8PM,2017112531554220170218,,,8426.5292498,,,2017021253weS:8AM-8PM,,0
2017,12,3,5,1563220170104001,6,1,wd,,,,0,0,2017011273wdS:8AM-8PM,2017112731563220170104,,,213049.22361,,,2017011273wdS:8AM-8PM,,0
2017,12,3,1,1563620170101001,6,1,we,,,,0,0,2017011253weS:8AM-8PM,2017112531563620170101,,,2465.2439339,,,2017011253weS:8AM-8PM,,0
2017,12,3,1,1563620170101002,6,1,we,,,,0,0,2017011253weS:8AM-8PM,2017112531563620170101,,,2465.2439339,,,2017011253weS:8AM-8PM,,0
2017,12,3,1,1563620170101003,6,1,we,,,,0,0,2017011253weS:8AM-8PM,2017112531563620170101,,,2465.8011411,,,2017011253weS:8AM-8PM,,0
2017,12,3,1,1563620170101004,6,1,we,,,,0,0,2017011253weS:8AM-8PM,2017112531563620170101,,,2465.2439339,,,2017011253weS:8AM-8PM,,0
2017,12,3,1,1563620170101005,6,1,we,8835441101,210,0.14,1,1,2017011253weS:8AM-8PM,2017112531563620170101,SAND DRUM,,2465.8011411,8,21,2017011253weS:8AM-8PM,,0
2017,12,3,1,1563620170101010,6,1,we,8835441101,210,0.12,1,1,2017011253weS:8AM-8PM,2017112531563620170101,SAND DRUM,,16385.915454,8,21,2017011253weS:8AM-8PM,,0
2017,12,3,1,1563620170101012,6,1,we,8835441101,208,0.10,1,1,2017011253weS:8AM-8PM,2017112531563620170101,SAND DRUM,,28675.352044,8,20,2017011253weS:8AM-8PM,,0
2017,12,3,1,1563620170101012,6,1,we,8835441101,296,0.40,0,0,2017011253weS:8AM-8PM,2017112531563620170101,SAND DRUM,,28675.352044,11,29,2017011253weS:8AM-8PM,,0
2017,12,3,1,1563620170101012,6,1,we,8835441101,237,0.18,0,0,2017011253weS:8AM-8PM,2017112531563620170101,SAND DRUM,,28675.352044,9,23,2017011253weS:8AM-8PM,,0
2017,12,3,1,1563620170101012,6,1,we,8835441101,242,0.22,0,0,2017011253weS:8AM-8PM,2017112531563620170101,SAND DRUM,,28675.352044,9,24,2017011253weS:8AM-8PM,,0
2017,12,3,1,1563620170101012,6,1,we,8835441101,288,0.34,0,0,2017011253weS:8AM-8PM,2017112531563620170101,SAND DRUM,,28675.352044,11,28,2017011253weS:8AM-8PM,,0
2017,12,3,1,1563620170101012,6,1,we,8835441101,265,0.22,1,1,2017011253weS:8AM-8PM,2017112531563620170101,SAND DRUM,,28675.352044,10,26,2017011253weS:8AM-8PM,,0
2017,12,3,1,1563620170101012,6,1,we,8835441101,273,0.28,1,1,2017011253weS:8AM-8PM,2017112531563620170101,SAND DRUM,,28675.352044,10,27,2017011253weS:8AM-8PM,,0
2017,12,3,1,1563620170101012,6,1,we,8835441101,249,0.20,1,1,2017011253weS:8AM-8PM,2017112531563620170101,SAND DRUM,,28675.352044,9,24,2017011253weS:8AM-8PM,,0
2017,12,3,1,1563620170101013,6,1,we,8835280306,256,0.30,1,1,2017011253weS:8AM-8PM,2017112531563620170101,BLUE RUNNER,,16382.212661,10,25,2017011253weS:8AM-8PM,,0
2017,12,3,1,1563620170101013,6,1,we,8835280306,360,0.78,1,1,2017011253weS:8AM-8PM,2017112531563620170101,BLUE RUNNER,,16382.212661,14,36,2017011253weS:8AM-8PM,,0
2017,12,3,1,1563620170101013,6,1,we,8835280306,256,0.30,1,1,2017011253weS:8AM-8PM,2017112531563620170101,BLUE RUNNER,,16382.212661,10,25,2017011253weS:8AM-8PM,,0
2017,12,3,1,1563620170101013,6,1,we,8835280306,256,0.30,1,1,2017011253weS:8AM-8PM,2017112531563620170101,BLUE RUNNER,,16382.212661,10,25,2017011253weS:8AM-8PM,,0
2017,12,3,1,1563620170101014,6,1,we,8835280306,360,0.78,1,1,2017011253weS:8AM-8PM,2017112531563620170101,BLUE RUNNER,,16382.212661,14,36,2017011253weS:8AM-8PM,,0
2017,12,3,1,1563620170101014,6,1,we,8835280306,360,0.78,1,1,2017011253weS:8AM-8PM,2017112531563620170101,BLUE RUNNER,,16382.212661,14,36,2017011253weS:8AM-8PM,,0
2017,12,3,1,1563620170101015,6,1,we,8835441101,212,0.14,1,1,2017011253weS:8AM-8PM,2017112531563620170101,SAND DRUM,,16385.915454,8,21,2017011253weS:8AM-8PM,,0
2017,12,3,1,1563620170101016,6,1,we,,,,0,0,2017011253weS:8AM-8PM,2017112531563620170101,,,16382.212661,,,2017011253weS:8AM-8PM,,0
2017,12,3,1,1563620170101018,6,1,we,8835280306,353,0.86,0,0,2017011253weS:8AM-8PM,2017112531563620170101,BLUE RUNNER,,16382.212661,13,35,2017011253weS:8AM-8PM,,0
2017,12,3,1,1563620170101018,6,1,we,8835280306,349,0.84,0,0,2017011253weS:8AM-8PM,2017112531563620170101,BLUE RUNNER,,16382.212661,13,34,2017011253weS:8AM-8PM,,0
2017,12,3,1,1563620170101018,6,1,we,8835280306,360,0.78,0,0,2017011253weS:8AM-8PM,2017112531563620170101,BLUE RUNNER,,16382.212661,14,36,2017011253weS:8AM-8PM,,0
2017,12,3,1,1563620170101019,6,1,we,,,,0,0,2017011253weS:8AM-8PM,2017112531563620170101,,,16385.915454,,,2017011253weS:8AM-8PM,,0
2017,12,3,1,1563620170101020,6,1,we,,,,0,0,2017011253weS:8AM-8PM,2017112531563620170101,,,16382.212661,,,2017011253weS:8AM-8PM,,0
2017,12,3,1,1563620170101021,6,1,we,,,,0,0,2017011253weS:8AM-8PM,2017112531563620170101,,,16382.212661,,,2017011253weS:8AM-8PM,,0
2017,12,3,5,1575520170120008,6,1,we,,,,0,0,2017011263weS:8AM-8PM,2017112631575520170120,,,666.1120475,,,2017011263weS:8AM-8PM,,0
2017,12,3,5,1575520170120009,6,1,we,,,,0,0,2017011263weS:8AM-8PM,2017112631575520170120,,,666.1120475,,,2017011263weS:8AM-8PM,,0
2017,12,3,5,1575520170218019,6,1,we,8747010701,189,0.06,1,1,2017021263weS:8AM-8PM,2017112631575520170218,ATLANTIC THREAD HERRING,,33438.69956,7,18,2017021263weS:8AM-8PM,,0
2017,12,3,5,1575520170218019,6,1,we,8747010701,189,0.06,1,1,2017021263weS:8AM-8PM,2017112631575520170218,ATLANTIC THREAD HERRING,,33438.69956,7,18,2017021263weS:8AM-8PM,,0
2017,12,3,5,1575520170218019,6,1,we,8747010701,189,0.06,1,1,2017021263weS:8AM-8PM,2017112631575520170218,ATLANTIC THREAD HERRING,,33438.69956,7,18,2017021263weS:8AM-8PM,,0
2017,12,3,5,1575520170218019,6,1,we,8747010701,189,0.06,1,1,2017021263weS:8AM-8PM,2017112631575520170218,ATLANTIC THREAD HERRING,,33438.69956,7,18,2017021263weS:8AM-8PM,,0
2017,12,3,5,1575520170218019,6,1,we,8747010701,189,0.06,1,1,2017021263weS:8AM-8PM,2017112631575520170218,ATLANTIC THREAD HERRING,,33438.69956,7,18,2017021263weS:8AM-8PM,,0
2017,12,3,5,1575520170221007,6,1,wd,8777180202,332,0.50,1,1,2017021263wdS:8AM-8PM,2017112631575520170221,HARDHEAD CATFISH,,4804.0587402,13,33,2017021263wdS:8AM-8PM,,0
2017,12,3,5,1575520170221007,6,1,wd,8850030502,414,0.60,1,1,2017021263wdS:8AM-8PM,2017112631575520170221,SPANISH MACKEREL,,4804.0587402,16,41,2017021263wdS:8AM-8PM,,0
2017,12,3,5,1576020170102006,6,1,wd,,,,0,0,2017011253wdS:8AM-8PM,2017112531576020170102,,,40139.708797,,,2017011253wdS:8AM-8PM,,0
2017,12,3,5,1576020170102007,6,1,wd,,,,0,0,2017011253wdS:8AM-8PM,2017112531576020170102,,,40113.514284,,,2017011253wdS:8AM-8PM,,0
2017,12,3,5,1576020170102009,6,1,wd,,,,0,0,2017011253wdS:8AM-8PM,2017112531576020170102,,,40103.234616,,,2017011253wdS:8AM-8PM,,0
2017,12,3,5,1576020170102010,6,1,wd,8835280303,745,7.48,1,1,2017011253wdS:8AM-8PM,2017112531576020170102,CREVALLE JACK,,39039.573751,29,74,2017011253wdS:8AM-8PM,,0
2017,12,3,5,1576020170102010,6,1,wd,8835280303,488,2.32,1,1,2017011253wdS:8AM-8PM,2017112531576020170102,CREVALLE JACK,,39039.573751,19,48,2017011253wdS:8AM-8PM,,0
2017,12,3,5,1576020170102010,6,1,wd,8835280303,810,7.06,1,1,2017011253wdS:8AM-8PM,2017112531576020170102,CREVALLE JACK,,39039.573751,31,81,2017011253wdS:8AM-8PM,,0
2017,12,3,5,1576020170102011,6,1,wd,,,,0,0,2017011253wdS:8AM-8PM,2017112531576020170102,,,39037.554255,,,2017011253wdS:8AM-8PM,,0
2017,12,3,5,1576020170102012,6,1,wd,,,,0,0,2017011253wdS:8AM-8PM,2017112531576020170102,,,39039.629879,,,2017011253wdS:8AM-8PM,,0
2017,12,3,5,1576020170102013,6,1,wd,,,,0,0,2017011253wdS:8AM-8PM,2017112531576020170102,,,39039.629879,,,2017011253wdS:8AM-8PM,,0
2017,12,3,5,1576020170102016,6,1,wd,8803010201,365,0.14,1,1,2017011253wdS:8AM-8PM,2017112531576020170102,BALLYHOO,,78075.108511,14,36,2017011253wdS:8AM-8PM,,0
2017,12,3,5,1576020170102016,6,1,wd,8803010201,365,0.14,1,1,2017011253wdS:8AM-8PM,2017112531576020170102,BALLYHOO,,78075.108511,14,36,2017011253wdS:8AM-8PM,,0
2017,12,3,5,1576020170102016,6,1,wd,8747011003,,,0,0,2017011253wdS:8AM-8PM,2017112531576020170102,SPANISH SARDINE,,975938.85638,,,2017011253wdS:8AM-8PM,,0
2017,12,3,5,1576020170102016,6,1,wd,8803010201,365,0.14,1,1,2017011253wdS:8AM-8PM,2017112531576020170102,BALLYHOO,,78075.108511,14,36,2017011253wdS:8AM-8PM,,0
2017,12,3,5,1576020170102016,6,1,wd,8803010201,365,0.14,1,1,2017011253wdS:8AM-8PM,2017112531576020170102,BALLYHOO,,78075.108511,14,36,2017011253wdS:8AM-8PM,,0
2017,12,3,5,1576020170102016,6,1,wd,8803010201,365,0.14,1,1,2017011253wdS:8AM-8PM,2017112531576020170102,BALLYHOO,,78075.108511,14,36,2017011253wdS:8AM-8PM,,0
2017,12,3,5,1576020170102017,6,1,wd,,,,0,0,2017011253wdS:8AM-8PM,2017112531576020170102,,,39037.554255,,,2017011253wdS:8AM-8PM,,0
2017,12,3,1,1576020170202002,6,1,wd,8835430201,175,0.12,1,1,2017021253wdS:8AM-8PM,2017112531576020170202,PINFISH,,31671.272466,6,17,2017021253wdS:8AM-8PM,,0
2017,12,3,1,1576020170202002,6,1,wd,8835430201,155,0.08,1,1,2017021253wdS:8AM-8PM,2017112531576020170202,PINFISH,,31671.272466,6,15,2017021253wdS:8AM-8PM,,0
2017,12,3,1,1576020170202002,6,1,wd,8835430201,160,0.10,1,1,2017021253wdS:8AM-8PM,2017112531576020170202,PINFISH,,31671.272466,6,16,2017021253wdS:8AM-8PM,,0
2017,12,3,1,1576020170202003,6,1,wd,,,,0,0,2017021253wdS:8AM-8PM,2017112531576020170202,,,31671.272466,,,2017021253wdS:8AM-8PM,,0
2017,12,3,1,1576020170202004,6,1,wd,,,,0,0,2017021253wdS:8AM-8PM,2017112531576020170202,,,31671.272466,,,2017021253wdS:8AM-8PM,,0
2017,12,3,5,1576020170218005,6,1,we,8835400113,173,0.08,1,1,2017021253weS:8AM-8PM,2017112531576020170218,BLUESTRIPED GRUNT,,2217.3599509,6,17,2017021253weS:8AM-8PM,,0
2017,12,3,5,1576020170218005,6,1,we,8835400117,210,0.20,1,1,2017021253weS:8AM-8PM,2017112531576020170218,SAILORS CHOICE,,2217.3599509,8,21,2017021253weS:8AM-8PM,,0
2017,12,3,5,1576020170218005,6,1,we,8835400113,210,0.16,0,0,2017021253weS:8AM-8PM,2017112531576020170218,BLUESTRIPED GRUNT,,2217.3599509,8,21,2017021253weS:8AM-8PM,,0
2017,12,3,5,1576020170218005,6,1,we,8835400117,255,0.38,1,1,2017021253weS:8AM-8PM,2017112531576020170218,SAILORS CHOICE,,2217.3599509,10,25,2017021253weS:8AM-8PM,,0
2017,12,3,5,1576020170218005,6,1,we,8835400117,233,0.22,0,0,2017021253weS:8AM-8PM,2017112531576020170218,SAILORS CHOICE,,2217.3599509,9,23,2017021253weS:8AM-8PM,,0
2017,12,3,5,1576020170218005,6,1,we,8835400117,303,0.48,1,1,2017021253weS:8AM-8PM,2017112531576020170218,SAILORS CHOICE,,2217.3599509,11,30,2017021253weS:8AM-8PM,,0
2017,12,3,5,1576020170218005,6,1,we,8835360102,240,0.26,0,0,2017021253weS:8AM-8PM,2017112531576020170218,GRAY SNAPPER,,2217.3599509,9,24,2017021253weS:8AM-8PM,,0
2017,12,3,5,1576020170218005,6,1,we,8835400113,213,0.20,1,1,2017021253weS:8AM-8PM,2017112531576020170218,BLUESTRIPED GRUNT,,2217.3599509,8,21,2017021253weS:8AM-8PM,,0
2017,12,3,5,1576020170218005,6,1,we,8835400117,236,0.22,0,0,2017021253weS:8AM-8PM,2017112531576020170218,SAILORS CHOICE,,2217.3599509,9,23,2017021253weS:8AM-8PM,,0
2017,12,3,5,1576020170218005,6,1,we,8835400113,210,0.16,1,1,2017021253weS:8AM-8PM,2017112531576020170218,BLUESTRIPED GRUNT,,2217.3599509,8,21,2017021253weS:8AM-8PM,,0
2017,12,3,5,1576020170218005,6,1,we,8835360102,230,0.22,0,0,2017021253weS:8AM-8PM,2017112531576020170218,GRAY SNAPPER,,2217.3599509,9,23,2017021253weS:8AM-8PM,,0
2017,12,3,5,1576020170218005,6,1,we,8835360102,255,0.24,0,0,2017021253weS:8AM-8PM,2017112531576020170218,GRAY SNAPPER,,2217.3599509,10,25,2017021253weS:8AM-8PM,,0
2017,12,3,5,1576020170218005,6,1,we,8835360102,257,0.26,0,0,2017021253weS:8AM-8PM,2017112531576020170218,GRAY SNAPPER,,2217.3599509,10,25,2017021253weS:8AM-8PM,,0
2017,12,3,5,1576020170218005,6,1,we,8835400113,213,0.20,0,0,2017021253weS:8AM-8PM,2017112531576020170218,BLUESTRIPED GRUNT,,2217.3599509,8,21,2017021253weS:8AM-8PM,,0
2017,12,3,5,1576020170218005,6,1,we,8835360102,290,0.44,0,0,2017021253weS:8AM-8PM,2017112531576020170218,GRAY SNAPPER,,2217.3599509,11,29,2017021253weS:8AM-8PM,,0
2017,12,3,5,1576020170218007,6,1,we,8835280303,382,1.06,0,0,2017021253weS:8AM-8PM,2017112531576020170218,CREVALLE JACK,,2215.4596831,15,38,2017021253weS:8AM-8PM,,0
2017,12,3,5,1576020170218008,6,1,we,,,,0,0,2017021253weS:8AM-8PM,2017112531576020170218,,,2217.3599509,,,2017021253weS:8AM-8PM,,0
2017,12,3,5,1576020170218009,6,1,we,8835400117,189,0.14,0,0,2017021253weS:8AM-8PM,2017112531576020170218,SAILORS CHOICE,,2426.0438948,7,18,2017021253weS:8AM-8PM,,0
2017,12,3,5,1576020170218009,6,1,we,8835280303,412,1.32,0,0,2017021253weS:8AM-8PM,2017112531576020170218,CREVALLE JACK,,2423.9647857,16,41,2017021253weS:8AM-8PM,,0
2017,12,3,5,1576020170218009,6,1,we,8835280303,407,1.14,0,0,2017021253weS:8AM-8PM,2017112531576020170218,CREVALLE JACK,,2423.9647857,16,40,2017021253weS:8AM-8PM,,0
2017,12,3,5,1576020170218009,6,1,we,8835360103,303,0.47,0,1,2017021253weS:8AM-8PM,2017112531576020170218,MUTTON SNAPPER,,2426.0438948,11,30,2017021253weS:8AM-8PM,,0
2017,12,3,5,1576020170218010,6,1,we,,,,0,0,2017021253weS:8AM-8PM,2017112531576020170218,,,2426.0438948,,,2017021253weS:8AM-8PM,,0
2017,12,3,5,1576020170218012,6,1,we,8835390301,263,0.44,0,0,2017021253weS:8AM-8PM,2017112531576020170218,YELLOWFIN MOJARRA,,2426.0438948,10,26,2017021253weS:8AM-8PM,,0
2017,12,3,5,1576020170218013,6,1,we,8835390301,245,0.38,0,0,2017021253weS:8AM-8PM,2017112531576020170218,YELLOWFIN MOJARRA,,2426.0438948,9,24,2017021253weS:8AM-8PM,,0
2017,12,3,5,1576020170218016,6,1,we,,,,0,0,2017021253weS:8AM-8PM,2017112531576020170218,,,2426.0438948,,,2017021253weS:8AM-8PM,,0
2017,12,3,5,1576020170218018,6,1,we,,,,0,0,2017021253weS:8AM-8PM,2017112531576020170218,,,2426.0438948,,,2017021253weS:8AM-8PM,,0
2017,12,3,1,1576020170226008,6,1,we,,,,0,0,2017021253weS:8AM-8PM,2017112531576020170226,,,63162.580891,,,2017021253weS:8AM-8PM,,0
2017,12,3,1,1576020170226011,6,1,we,,,,0,0,2017021253weS:8AM-8PM,2017112531576020170226,,,63105.18627,,,2017021253weS:8AM-8PM,,0
2017,12,5,2,1534520170225001,6,1,we,8850030501,735,2.62,0,0,2017021265weS:8AM-8PM,2017112651534520170225,KING MACKEREL,,8.9546329249,28,73,2017021265weS:8AM-8PM,,0
2017,12,5,2,1534520170225001,6,1,we,8835280803,560,3.10,0,0,2017021265weS:8AM-8PM,2017112651534520170225,ALMACO JACK,,8.9546329249,22,56,2017021265weS:8AM-8PM,,0
2017,12,5,2,1534520170225001,6,1,we,8835290101,639,1.94,0,0,2017021265weS:8AM-8PM,2017112651534520170225,DOLPHIN,,8.9546329249,25,63,2017021265weS:8AM-8PM,,0
2017,12,5,2,1534520170225001,6,1,we,8835280803,511,2.04,0,0,2017021265weS:8AM-8PM,2017112651534520170225,ALMACO JACK,,8.9546329249,20,51,2017021265weS:8AM-8PM,,0
2017,12,5,2,1534520170225001,6,1,we,8835280801,890,10.00,0,0,,,GREATER AMBERJACK,,8.9546329249,35,89,,,0
2017,12,5,2,1534520170225001,6,1,we,8835280801,1230,23.07,0,1,2017021265weS:8AM-8PM,2017112651534520170225,GREATER AMBERJACK,,8.9546329249,48,123,2017021265weS:8AM-8PM,,0
2017,12,5,2,1534520170225001,6,1,we,8835280801,1035,15.90,0,0,2017021265weS:8AM-8PM,2017112651534520170225,GREATER AMBERJACK,,8.9546329249,40,103,2017021265weS:8AM-8PM,,0
2017,12,5,1,1534720170213002,6,1,wd,8850030501,1028,9.62,0,0,2017021255wdS:8AM-8PM,2017112551534720170213,KING MACKEREL,,23.947276966,40,102,2017021255wdS:8AM-8PM,,0
