prim2_common,prim1_common,strat_id,psu_id,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,month,kod,MODE_ASG,new_list,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,fl_reg,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,ZIP,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,,199816128302wd,1038919980202127142,0,1,1,,2,1,127,127,Y,40,300,8,2.5,1038919980202002,142,1,3,1,0,0,0,8,88,6,12,12,6,9,1,1998,1038919980202,02,wd,,,1038919980202002,2,,,8,,,VOLUSIA,10JUL98:18:55,1,8,1,,,,0,0,1,,8,1030,32114,20620.078586,199816128302wd,,0,1038919980202002
,,199816128302wd,1294819980223109171,,1,1,,2,1,109,109,Y,5,35,8,1.5,1294819980223011,171,3,3,0,0,0,0,8,88,6,12,12,6,1,1,1998,1294819980223,02,wd,,,1294819980223011,,,,8,,,ST JOHNS,10JUL98:18:56,1,8,1,,,,0,0,1,,8,1622,99999,20620.078586,199816128302wd,,0,1294819980223011
,,199816128302wd,1294819980223109171,,1,1,,2,1,109,109,Y,13,90,8,2.5,1294819980223003,171,3,3,0,0,0,0,8,88,6,12,12,6,1,1,1998,1294819980223,02,wd,,,1294819980223003,,,,8,,,ST JOHNS,10JUL98:18:56,1,8,1,,,,0,0,1,,8,1130,99999,20620.078586,199816128302wd,,0,1294819980223003
,,199816128302we,123411998022811109,,1,1,,2,1,11,11,Y,5,52,8,3,1234119980228002,109,1,3,0,0,0,0,8,88,6,12,12,6,1,1,1998,1234119980228,02,we,,,1234119980228002,,,,8,,,BROWARD,10JUL98:18:56,1,8,1,,,,0,0,1,,8,1749,33068,3983.7728247,199816128302we,,0,1234119980228002
,,199816128302we,123411998022811109,,1,1,,2,1,11,11,Y,0,2,8,2,1234119980228009,109,1,3,0,0,0,0,8,88,6,12,12,6,1,1,1998,1234119980228,02,we,,,1234119980228009,,,,8,,,BROWARD,10JUL98:18:56,1,8,1,,,,0,0,1,,8,15,33351,3983.7728247,199816128302we,,0,1234119980228009
,,199816128302wd,103891998020935163,,1,1,,2,1,35,35,Y,30,150,8,3,1038919980209008,163,1,3,0,0,0,0,8,88,6,12,12,6,1,1,1998,1038919980209,02,wd,,,1038919980209008,,,,8,,,FLAGLER,10JUL98:18:55,1,8,1,,,,0,0,1,,8,1330,32110,20620.078586,199816128302wd,,0,1038919980209008
,,199816128302we,106291998020799237,,1,1,,2,1,99,99,Y,8,52,8,2,1062919980207008,237,2,3,0,0,0,0,8,88,6,12,12,6,1,1,1998,1062919980207,02,we,,,1062919980207008,,,,8,,,PALM BEACH,10JUL98:18:55,1,8,1,,,,0,0,1,,8,1350,33462,3983.7728247,199816128302we,,0,1062919980207008
,,199816128301we,1294819980103109210,0,1,1,,1,1,109,109,Y,13,90,8,3,1294819980103005,210,5,3,0,3,0,0,8,88,6,12,12,6,1,1,1998,1294819980103,01,we,,,1294819980103005,2,3,0,8,,,ST JOHNS,09JUL98:18:56,1,1,1,,,,0,0,1,,8,1115,34242,40242.123326,199816128301we,,0,1294819980103005
,,199816128301we,1268919980103975,,1,1,,2,1,9,95,Y,1,10,8,2,1268919980103015,75,2,3,0,0,0,0,8,88,6,12,12,6,1,1,1998,1268919980103,01,we,,,1268919980103015,,,,8,,,ORANGE,09JUL98:18:55,1,8,1,,,,0,0,1,,8,1545,32823,12143.999934,199816128301we,,0,1268919980103015
,,199816128302wd,103891998020935163,,1,1,,2,1,35,35,Y,15,75,8,3,1038919980209011,163,1,3,0,0,0,0,8,88,6,12,12,6,9,1,1998,1038919980209,02,wd,,,1038919980209011,,,,8,,,FLAGLER,10JUL98:18:55,1,8,1,,,,0,0,1,,8,1420,32110,20620.078586,199816128302wd,,0,1038919980209011
,,199816128301wd,1129119980113975,0,1,1,,1,2,9,9,Y,0,0,8,2,1129119980113005,75,2,3,1,6,0,0,8,88,6,12,12,6,1,1,1998,1129119980113,01,wd,,,1129119980113005,2,5,0,8,,,BREVARD,09JUL98:18:56,1,2,1,,,,0,0,1,,2,1110,32908,15145.030692,199816128301wd,,0,1129119980113005
,,199816128302we,106291998020799237,,1,1,,2,1,99,3,O,4,26,8,4,1062919980207004,237,2,3,0,0,0,0,8,88,4,12,9,6,1,1,1998,1062919980207,02,we,,,1062919980207004,,,,8,,,HARTFORD,10JUL98:18:55,1,8,1,,,,0,0,1,,8,1225,06108,2984.611057,199816128302we,,0,1062919980207004
,,199816128302wd,1129119980224127142,0,1,1,,2,1,127,127,Y,10,120,8,5,1129119980224008,142,1,3,1,0,0,0,8,88,6,12,12,6,1,1,1998,1129119980224,02,wd,,,1129119980224008,2,,,8,,,VOLUSIA,10JUL98:18:56,1,8,1,,,,0,0,1,,8,1355,32132,20620.078586,199816128302wd,,0,1129119980224008
,FLORIDA POMPANO,199816128302we,12689199802159197,,1,1,,2,1,9,9,Y,3,40,8,2,1268919980215003,197,2,3,0,0,0,0,8,88,6,12,12,6,1,1,1998,1268919980215,02,we,,,1268919980215003,,,,8,,,BREVARD,10JUL98:18:55,1,8,1,,,,8835280901,0,1,,8,900,32937,12143.999934,199816128302we,,0,1268919980215003
,,199816128301wd,1234119980101117,,1,1,,2,1,11,11,Y,2,5,8,2,1234119980101009,7,1,3,0,0,0,0,8,88,6,12,12,6,1,1,1998,1234119980101,01,wd,,,1234119980101009,,,,8,,,BROWARD,09JUL98:18:55,1,8,1,,,,0,0,1,,8,1810,33311,4968.2445677,199816128301wd,,0,1234119980101009
,,199816128301wd,1129119980102975,0,1,1,,2,1,9,95,Y,0,4,8,4,1129119980102016,75,2,3,2,0,0,0,8,88,6,12,12,6,1,1,1998,1129119980102,01,wd,,,1129119980102016,2,,,8,,,ORANGE,09JUL98:18:55,1,8,1,,,,0,0,1,,8,1720,32803,15145.030692,199816128301wd,,0,1129119980102016
,,199816128301wd,1234119980101117,,1,1,,2,1,11,11,Y,5,20,8,2,1234119980101008,7,1,3,0,0,0,0,8,88,6,12,12,6,1,1,1998,1234119980101,01,wd,,,1234119980101008,,,,8,,,BROWARD,09JUL98:18:55,1,8,1,,,,0,0,1,,8,1805,33311,4968.2445677,199816128301wd,,0,1234119980101008
,,199816128302we,106291998020111109,,1,1,,2,1,11,11,Y,8,52,8,3,1062919980201005,109,1,3,0,0,0,0,8,88,6,12,12,6,1,1,1998,1062919980201,02,we,,,1062919980201005,,,,8,,,BROWARD,10JUL98:18:55,1,8,1,,,,0,0,1,,8,1210,33360,3983.7728247,199816128302we,,0,1062919980201005
,,199816128301we,1268919980103975,,1,1,,2,1,9,11,Y,6,10,8,1,1268919980103012,75,2,3,0,0,0,0,8,88,6,12,12,6,1,1,1998,1268919980103,01,we,,,1268919980103012,,,,8,,,BROWARD,09JUL98:18:55,1,8,1,,,,0,0,1,,8,1505,33021,12143.999934,199816128301we,,0,1268919980103012
,,199816128302we,11291199802079228,0,1,1,,2,1,9,15,O,0,0,8,2.5,1129119980207004,228,5,3,0,0,0,0,8,88,0,12,50,6,1,1,1998,1129119980207,02,we,,,1129119980207004,,,,8,,,,10JUL98:18:55,1,8,1,,,,0,0,1,,8,1450,05656,9098.1885949,199816128302we,,0,1129119980207004
,,199816128302wd,103891998020935163,,1,1,,2,1,35,127,Y,6,52,8,3,1038919980209015,163,1,3,0,0,0,0,8,88,6,12,12,6,1,1,1998,1038919980209,02,wd,,,1038919980209015,,,,8,,,VOLUSIA,10JUL98:18:55,1,8,1,,,,0,0,1,,8,1605,32118,20620.078586,199816128302wd,,0,1038919980209015
,,199816128301we,1268919980103975,,1,1,,2,1,9,105,O,2,2,8,2,1268919980103002,75,1,3,0,0,0,0,8,88,7,12,12,6,9,1,1998,1268919980103,01,we,,,1268919980103002,,,,8,,,POLK,09JUL98:18:55,1,8,1,,,,0,0,1,,8,1100,33853,9098.1885949,199816128301we,,0,1268919980103002
,,199816128302wd,103891998020935163,,1,1,,2,1,35,35,Y,30,150,8,3,1038919980209007,163,1,3,0,0,0,0,8,88,6,12,12,6,1,1,1998,1038919980209,02,wd,,,1038919980209007,,,,8,,,FLAGLER,10JUL98:18:55,1,8,1,,,,0,0,1,,8,1320,32110,20620.078586,199816128302wd,,0,1038919980209007
,,199816128302wd,1038919980203127273,,1,1,,2,1,127,81,O,4,30,8,3,1038919980203015,273,1,3,0,0,0,0,8,88,7,12,12,6,1,1,1998,1038919980203,02,wd,,,1038919980203015,,,,8,,,MANATEE,10JUL98:18:55,1,8,1,,,,0,0,1,,8,1520,99998,15448.399609,199816128302wd,,0,1038919980203015
,,199816128302we,106291998020111109,,1,1,,2,1,11,11,Y,3,15,8,7.5,1062919980201022,109,1,3,0,0,0,0,8,88,6,12,12,6,1,1,1998,1062919980201,02,we,,,1062919980201022,,,,8,,,BROWARD,10JUL98:18:55,1,8,1,,,,0,0,1,,8,1510,33020,3983.7728247,199816128302we,,0,1062919980201022
,,199816128302we,106291998020799237,,1,1,,2,1,99,99,Y,1,3,8,1,1062919980207010,237,2,3,0,0,0,0,8,88,6,12,12,6,1,1,1998,1062919980207,02,we,,,1062919980207010,,,,8,,,PALM BEACH,10JUL98:18:55,1,8,1,,,,0,0,1,,8,1445,33461,3983.7728247,199816128302we,,0,1062919980207010
,,199816128302wd,103891998020935163,,1,1,,2,1,35,35,Y,20,100,8,3,1038919980209001,163,1,3,0,0,0,0,8,88,6,12,12,6,1,1,1998,1038919980209,02,wd,,,1038919980209001,,,,8,,,FLAGLER,10JUL98:18:55,1,8,1,,,,0,0,1,,8,1005,32137,20620.078586,199816128302wd,,0,1038919980209001
,,199816128301wd,1129119980102975,0,1,1,,2,1,9,95,Y,0,4,8,4,1129119980102018,75,2,3,1,0,0,0,8,88,6,12,12,6,1,1,1998,1129119980102,01,wd,,,1129119980102018,2,,,8,,,ORANGE,09JUL98:18:55,1,8,1,,,,0,0,1,,8,1730,32803,15145.030692,199816128301wd,,0,1129119980102018
,,199816128302wd,1038919980205127142,,1,1,,2,1,127,127,Y,2,12,8,2,1038919980205001,142,1,3,0,0,0,0,8,88,6,12,12,6,2,1,1998,1038919980205,02,wd,,,1038919980205001,,,,8,,,VOLUSIA,10JUL98:18:55,1,8,1,,,,0,0,1,,8,940,32117,20620.078586,199816128302wd,,0,1038919980205001
,,199816128301wd,1129119980115975,0,1,1,,2,1,9,61,Y,,30,8,2,1129119980115011,75,2,3,1,0,0,0,8,88,6,12,12,6,1,1,1998,1129119980115,01,wd,,,1129119980115011,2,,,8,,,INDIAN RIVER,09JUL98:18:56,1,8,1,,,,0,0,1,,8,1425,32958,15145.030692,199816128301wd,,0,1129119980115011
,,199816128302wd,103891998020935163,,1,1,,2,1,35,35,Y,24,150,8,3.5,1038919980209004,163,1,3,0,0,0,0,8,88,6,12,12,6,1,1,1998,1038919980209,02,wd,,,1038919980209004,,,,8,,,FLAGLER,10JUL98:18:55,1,8,1,,,,0,0,1,,8,1200,32137,20620.078586,199816128302wd,,0,1038919980209004
,,199816128301we,1268919980103975,0,1,1,,2,1,9,95,Y,1,10,8,2,1268919980103013,75,2,3,1,0,0,0,8,88,6,12,12,6,1,1,1998,1268919980103,01,we,,,1268919980103013,2,,,8,,,ORANGE,09JUL98:18:55,1,8,1,,,,0,0,1,,8,1535,32823,12143.999934,199816128301we,,0,1268919980103013
,,199816128302we,123411998022811109,,1,1,,2,1,11,11,Y,8,52,8,5,1234119980228012,109,1,3,0,0,0,0,8,88,6,12,12,6,1,1,1998,1234119980228,02,we,,,1234119980228012,,,,8,,,BROWARD,10JUL98:18:56,1,8,1,,,,0,0,1,,8,110,33351,3983.7728247,199816128302we,,0,1234119980228012
,,199816128301wd,1129119980113975,0,1,1,,2,1,9,510,O,0,6,8,3,1129119980113013,75,2,3,4,0,0,0,8,88,5,12,51,6,1,1,1998,1129119980113,01,wd,,,1129119980113013,2,,,8,,,,09JUL98:18:56,1,8,1,,,,0,0,1,,8,1800,22312,11346.537077,199816128301wd,,0,1129119980113013
,,199816128302wd,103891998020935163,,1,1,,2,1,35,35,Y,24,150,8,3.5,1038919980209005,163,1,3,0,0,0,0,8,88,6,12,12,6,1,1,1998,1038919980209,02,wd,,,1038919980209005,,,,8,,,FLAGLER,10JUL98:18:55,1,8,1,,,,0,0,1,,8,1210,32137,20620.078586,199816128302wd,,0,1038919980209005
