id_code,MODE_FX,AREA_X,ST,SUB_REG,WAVE,year,month,kod,SP_CODE,LNGTH,WGT,lngth_imp,wgt_imp,strat_id,psu_id,common,wgt_unadj,wp_size,l_in_bin,l_cm_bin,VAR_ID,ARX_METHOD,ALT_FLAG
1006619810912002,3,5,9,4,5,1981,09,we,8835250101,180,0.0845112142,1,1,19815498209we,1006619810912192,BLUEFISH,0.0845112142,1522.8251386,7,18,19815498209we,,0
1006619810912002,3,5,9,4,5,1981,09,we,8835250101,180,0.0845112142,1,1,19815498209we,1006619810912192,BLUEFISH,0.0845112142,1522.8251386,7,18,19815498209we,,0
1006619810912002,3,5,9,4,5,1981,09,we,8835250101,160,0.1,1,1,19815498209we,1006619810912192,BLUEFISH,0.1,1522.8251386,6,16,19815498209we,,0
1006619810912002,3,5,9,4,5,1981,09,we,8835250101,180,0.0845112142,1,1,19815498209we,1006619810912192,BLUEFISH,0.0845112142,1522.8251386,7,18,19815498209we,,0
1006619810912002,3,5,9,4,5,1981,09,we,8835250101,130,0.0331056092,1,1,19815498209we,1006619810912192,BLUEFISH,0.0331056092,1522.8251386,5,13,19815498209we,,0
1006619810912003,3,5,9,4,5,1981,09,we,,,,0,0,19815498209we,1006619810912192,,,1269.0209488,,,19815498209we,,0
1006619810912004,3,5,9,4,5,1981,09,we,,,,0,0,19815498209we,1006619810912192,,,1269.0209488,,,19815498209we,,0
1006619810912005,3,5,9,4,5,1981,09,we,8835250101,190,0.0987500608,1,1,19815498209we,1006619810912192,BLUEFISH,0.0987500608,7614.1256931,7,19,19815498209we,,0
1006619810912005,3,5,9,4,5,1981,09,we,8835250101,200,0.114469818,1,1,19815498209we,1006619810912192,BLUEFISH,0.114469818,7614.1256931,7,20,19815498209we,,0
1006619810912005,3,5,9,4,5,1981,09,we,8835250101,190,0.0987500608,1,1,19815498209we,1006619810912192,BLUEFISH,0.0987500608,7614.1256931,7,19,19815498209we,,0
1006619810912005,3,5,9,4,5,1981,09,we,8835250101,190,0.0987500608,1,1,19815498209we,1006619810912192,BLUEFISH,0.0987500608,7614.1256931,7,19,19815498209we,,0
1006619810912005,3,5,9,4,5,1981,09,we,8835250101,200,0.114469818,1,1,19815498209we,1006619810912192,BLUEFISH,0.114469818,7614.1256931,7,20,19815498209we,,0
1006619810912006,3,5,9,4,5,1981,09,we,8835250101,180,0.0845112142,0,1,19815498209we,1006619810912192,BLUEFISH,0.0845112142,1269.0209488,7,18,19815498209we,,0
1006619810912006,3,5,9,4,5,1981,09,we,8835250101,180,0.0845112142,0,1,19815498209we,1006619810912192,BLUEFISH,0.0845112142,1269.0209488,7,18,19815498209we,,0
1006619810912006,3,5,9,4,5,1981,09,we,8835250101,190,0.0987500608,0,1,19815498209we,1006619810912192,BLUEFISH,0.0987500608,1269.0209488,7,19,19815498209we,,0
1006619810912006,3,5,9,4,5,1981,09,we,8835250101,180,0.0845112142,0,1,19815498209we,1006619810912192,BLUEFISH,0.0845112142,1269.0209488,7,18,19815498209we,,0
1006619810912006,3,5,9,4,5,1981,09,we,8835250101,190,0.0987500608,0,1,19815498209we,1006619810912192,BLUEFISH,0.0987500608,1269.0209488,7,19,19815498209we,,0
1006619810912006,3,5,9,4,5,1981,09,we,8835250101,200,0.114469818,0,1,19815498209we,1006619810912192,BLUEFISH,0.114469818,1269.0209488,7,20,19815498209we,,0
1006619810912006,3,5,9,4,5,1981,09,we,8835250101,130,0.0331056092,0,1,19815498209we,1006619810912192,BLUEFISH,0.0331056092,1269.0209488,5,13,19815498209we,,0
1006619810912006,3,5,9,4,5,1981,09,we,8835250101,160,0.1,0,0,19815498209we,1006619810912192,BLUEFISH,0.1,1269.0209488,6,16,19815498209we,,0
1006619810912006,3,5,9,4,5,1981,09,we,8835250101,190,0.0987500608,0,1,19815498209we,1006619810912192,BLUEFISH,0.0987500608,1269.0209488,7,19,19815498209we,,0
1006619810912006,3,5,9,4,5,1981,09,we,8835250101,200,0.114469818,0,1,19815498209we,1006619810912192,BLUEFISH,0.114469818,1269.0209488,7,20,19815498209we,,0
1006619810912007,3,5,9,4,5,1981,09,we,8835250101,490,0.9,1,1,19815498209we,1006619810912192,BLUEFISH,0.9,1269.0209488,19,49,19815498209we,,0
1006619810912007,3,5,9,4,5,1981,09,we,8835250101,799.48528029,6.4,1,1,19815498209we,1006619810912192,BLUEFISH,6.4,1269.0209488,31,79,19815498209we,,0
1006619810912007,3,5,9,4,5,1981,09,we,8835250101,150,0.0499897391,1,1,19815498209we,1006619810912192,BLUEFISH,0.0499897391,1269.0209488,5,15,19815498209we,,0
1006619810912007,3,5,9,4,5,1981,09,we,8835250101,150,0.0499897391,0,1,19815498209we,1006619810912192,BLUEFISH,0.0499897391,1269.0209488,5,15,19815498209we,,0
1006619810912008,3,5,9,4,5,1981,09,we,8835250101,600,2.7,1,1,19815498209we,1006619810912192,BLUEFISH,2.7,2030.4335182,23,60,19815498209we,,0
1006619810912008,3,5,9,4,5,1981,09,we,8835250101,630,3.5,1,1,19815498209we,1006619810912192,BLUEFISH,3.5,2030.4335182,24,63,19815498209we,,0
1006619810912008,3,5,9,4,5,1981,09,we,8835250101,620,2.7,1,1,19815498209we,1006619810912192,BLUEFISH,2.7,2030.4335182,24,62,19815498209we,,0
1006619810912008,3,5,9,4,5,1981,09,we,8835250101,520,2.2,1,1,19815498209we,1006619810912192,BLUEFISH,2.2,2030.4335182,20,52,19815498209we,,0
1006619810912008,3,5,9,4,5,1981,09,we,8835250101,165,0.1,1,1,19815498209we,1006619810912192,BLUEFISH,0.1,2030.4335182,6,16,19815498209we,,0
1006619810912009,3,5,9,4,5,1981,09,we,8835250101,221,0.1,1,1,19815498209we,1006619810912192,BLUEFISH,0.1,2083.7900808,8,22,19815498209we,,0
1006619810912009,3,5,9,4,5,1981,09,we,8835250101,900,8.2,1,1,19815498209we,1006619810912192,BLUEFISH,8.2,2083.7900808,35,90,19815498209we,,0
1006619810912009,3,5,9,4,5,1981,09,we,8835250101,190,0.1,1,1,19815498209we,1006619810912192,BLUEFISH,0.1,2083.7900808,7,19,19815498209we,,0
1006619810913001,3,5,9,4,5,1981,09,we,8826020101,228,0.1020408163,0,0,19815498109we,10066198109139213,NORTHERN SEAROBIN,0.1,1243.6405299,8,22,19815498109we,,0
1006619810913001,3,5,9,4,5,1981,09,we,8826020101,196.27011824,0.1020408163,1,0,19815498109we,10066198109139213,NORTHERN SEAROBIN,0.1,1243.6405299,7,19,19815498109we,,0
1006619810913001,3,5,9,4,5,1981,09,we,8826020101,196.27011824,0.1020408163,1,0,19815498109we,10066198109139213,NORTHERN SEAROBIN,0.1,1243.6405299,7,19,19815498109we,,0
1006619810913001,3,5,9,4,5,1981,09,we,8826020101,196.27011824,0.1020408163,1,0,19815498109we,10066198109139213,NORTHERN SEAROBIN,0.1,1243.6405299,7,19,19815498109we,,0
1006619810913001,3,5,9,4,5,1981,09,we,8826020101,196.27011824,0.1020408163,1,0,19815498109we,10066198109139213,NORTHERN SEAROBIN,0.1,1243.6405299,7,19,19815498109we,,0
1006619810913001,3,5,9,4,5,1981,09,we,8826020101,196.27011824,0.1020408163,1,0,19815498109we,10066198109139213,NORTHERN SEAROBIN,0.1,1243.6405299,7,19,19815498109we,,0
1006619810913001,3,5,9,4,5,1981,09,we,8826020101,196.27011824,0.1020408163,1,0,19815498109we,10066198109139213,NORTHERN SEAROBIN,0.1,1243.6405299,7,19,19815498109we,,0
1006619810913001,3,5,9,4,5,1981,09,we,8826020101,196.27011824,0.1020408163,1,0,19815498109we,10066198109139213,NORTHERN SEAROBIN,0.1,1243.6405299,7,19,19815498109we,,0
1006619810913008,3,5,9,4,5,1981,09,we,8835250101,202.97069728,0.1020408163,1,0,19815498109we,10066198109139213,BLUEFISH,0.1,1332.4719963,7,20,19815498109we,,0
1006619810913008,3,5,9,4,5,1981,09,we,8835250101,190,0.1020408163,0,0,19815498109we,10066198109139213,BLUEFISH,0.1,1332.4719963,7,19,19815498109we,,0
1006619810913008,3,5,9,4,5,1981,09,we,8835250101,202.97069728,0.1020408163,1,1,19815498109we,10066198109139213,BLUEFISH,0.1,1332.4719963,7,20,19815498109we,,0
1006619810913008,3,5,9,4,5,1981,09,we,8835250101,170,0.1020408163,1,1,19815498109we,10066198109139213,BLUEFISH,0.1,1332.4719963,6,17,19815498109we,,0
1006619810913008,3,5,9,4,5,1981,09,we,8835250101,202.97069728,0.1020408163,1,1,19815498109we,10066198109139213,BLUEFISH,0.1,1332.4719963,7,20,19815498109we,,0
1006619810913008,3,5,9,4,5,1981,09,we,8835250101,202.97069728,0.1020408163,1,0,19815498109we,10066198109139213,BLUEFISH,0.1,1332.4719963,7,20,19815498109we,,0
1006619810913008,3,5,9,4,5,1981,09,we,8835250101,180,0.1020408163,0,0,19815498109we,10066198109139213,BLUEFISH,0.1,1332.4719963,7,18,19815498109we,,0
1006619810913008,3,5,9,4,5,1981,09,we,8835250101,202.97069728,0.1020408163,1,1,19815498109we,10066198109139213,BLUEFISH,0.1,1332.4719963,7,20,19815498109we,,0
1006619810913008,3,5,9,4,5,1981,09,we,8835250101,170,0.1020408163,0,0,19815498109we,10066198109139213,BLUEFISH,0.1,1332.4719963,6,17,19815498109we,,0
1006619810913008,3,5,9,4,5,1981,09,we,8835250101,190,0.1020408163,0,0,19815498109we,10066198109139213,BLUEFISH,0.1,1332.4719963,7,19,19815498109we,,0
1006619810913008,3,5,9,4,5,1981,09,we,8835250101,170,0.1020408163,0,0,19815498109we,10066198109139213,BLUEFISH,0.1,1332.4719963,6,17,19815498109we,,0
1006619810913008,3,5,9,4,5,1981,09,we,8835250101,180,0.1020408163,0,0,19815498109we,10066198109139213,BLUEFISH,0.1,1332.4719963,7,18,19815498109we,,0
1006619810913008,3,5,9,4,5,1981,09,we,8835250101,202.97069728,0.1020408163,1,0,19815498109we,10066198109139213,BLUEFISH,0.1,1332.4719963,7,20,19815498109we,,0
1006619810913008,3,5,9,4,5,1981,09,we,8835250101,190,0.1020408163,0,0,19815498109we,10066198109139213,BLUEFISH,0.1,1332.4719963,7,19,19815498109we,,0
1006719811002001,3,5,9,4,5,1981,10,wd,8857042001,240,0.1,1,1,19815498110wd,1006719811002171,WINTER FLOUNDER,0.1,12405.016955,9,24,19815498110wd,,0
1006719811002001,3,5,9,4,5,1981,10,wd,8857042001,210,0.1,1,1,19815498110wd,1006719811002171,WINTER FLOUNDER,0.1,12405.016955,8,21,19815498110wd,,0
1006719811002001,3,5,9,4,5,1981,10,wd,8857042001,210,0.1,1,1,19815498110wd,1006719811002171,WINTER FLOUNDER,0.1,12405.016955,8,21,19815498110wd,,0
1006719811002001,3,5,9,4,5,1981,10,wd,8857042001,260,0.1,1,1,19815498110wd,1006719811002171,WINTER FLOUNDER,0.1,12405.016955,10,26,19815498110wd,,0
1006719811002001,3,5,9,4,5,1981,10,wd,8857042001,220,0.1,1,1,19815498110wd,1006719811002171,WINTER FLOUNDER,0.1,12405.016955,8,22,19815498110wd,,0
1006719811002003,3,5,9,4,5,1981,10,wd,8857042001,210,0.1020408163,0,0,19815498110wd,1006719811002171,WINTER FLOUNDER,0.1,9497.5911061,8,21,19815498110wd,,0
1006719811002003,3,5,9,4,5,1981,10,wd,8857042001,219,0.1020408163,0,0,19815498110wd,1006719811002171,WINTER FLOUNDER,0.1,9497.5911061,8,21,19815498110wd,,0
1006719811002003,3,5,9,4,5,1981,10,wd,8857042001,225,0.1020408163,0,0,19815498110wd,1006719811002171,WINTER FLOUNDER,0.1,9497.5911061,8,22,19815498110wd,,0
1006719811002004,3,5,9,4,5,1981,10,wd,8857042001,220,0.1020408163,0,0,19815498110wd,1006719811002171,WINTER FLOUNDER,0.1,18995.182212,8,22,19815498110wd,,0
1006719811002004,3,5,9,4,5,1981,10,wd,8857042001,240,0.1020408163,0,0,19815498110wd,1006719811002171,WINTER FLOUNDER,0.1,18995.182212,9,24,19815498110wd,,0
1006719811002007,3,5,9,4,5,1981,10,wd,8835250101,190,0.1,1,1,19815498110wd,1006719811002181,BLUEFISH,0.1,7753.1355968,7,19,19815498110wd,,0
1006719811002007,3,5,9,4,5,1981,10,wd,8835250101,180,0.1,1,1,19815498110wd,1006719811002181,BLUEFISH,0.1,7753.1355968,7,18,19815498110wd,,0
1006719811002007,3,5,9,4,5,1981,10,wd,8835250101,190,0.1,1,1,19815498110wd,1006719811002181,BLUEFISH,0.1,7753.1355968,7,19,19815498110wd,,0
1006719811002007,3,5,9,4,5,1981,10,wd,8835250101,180,0.1,1,1,19815498110wd,1006719811002181,BLUEFISH,0.1,7753.1355968,7,18,19815498110wd,,0
1006719811002007,3,5,9,4,5,1981,10,wd,8835250101,170,0.1,1,1,19815498110wd,1006719811002181,BLUEFISH,0.1,7753.1355968,6,17,19815498110wd,,0
1006719811002008,3,5,9,4,5,1981,10,wd,8835250101,165,0.1020408163,0,0,19815498110wd,1006719811002181,BLUEFISH,0.1,9497.5911061,6,16,19815498110wd,,0
1006719811002008,3,5,9,4,5,1981,10,wd,8835250101,165,0.1020408163,0,0,19815498110wd,1006719811002181,BLUEFISH,0.1,9497.5911061,6,16,19815498110wd,,0
1006719811002008,3,5,9,4,5,1981,10,wd,8835250101,152,0.1020408163,0,0,19815498110wd,1006719811002181,BLUEFISH,0.1,9497.5911061,5,15,19815498110wd,,0
1006719811002008,3,5,9,4,5,1981,10,wd,8835250101,202.97069728,0.1020408163,1,0,19815498110wd,1006719811002181,BLUEFISH,0.1,9497.5911061,7,20,19815498110wd,,0
1006719811002008,3,5,9,4,5,1981,10,wd,8835250101,203,0.1020408163,0,0,19815498110wd,1006719811002181,BLUEFISH,0.1,9497.5911061,7,20,19815498110wd,,0
1006719811002008,3,5,9,4,5,1981,10,wd,8835250101,152,0.1020408163,0,0,19815498110wd,1006719811002181,BLUEFISH,0.1,9497.5911061,5,15,19815498110wd,,0
1006719811002008,3,5,9,4,5,1981,10,wd,8835250101,202.97069728,0.1020408163,1,0,19815498110wd,1006719811002181,BLUEFISH,0.1,9497.5911061,7,20,19815498110wd,,0
1006719811003001,3,5,9,4,5,1981,10,we,,,,0,0,19815498210we,100671981100311665,,,3374.4219651,,,19815498210we,,0
1006719811003003,3,5,9,4,5,1981,10,we,8857042001,237,0.1020408163,0,0,19815498110we,100671981100311657,WINTER FLOUNDER,0.1,1793.7123027,9,23,19815498110we,,0
1006719811003005,3,5,9,4,5,1981,10,we,8835250101,190,0.1,1,1,19815498110we,100671981100311657,BLUEFISH,0.1,1830.3186762,7,19,19815498110we,,0
1006719811025020,3,5,9,4,5,1981,10,we,,,,0,0,19815498110we,100671981102511706,,,3374.4219651,,,19815498110we,,0
1006819811001003,3,5,9,4,5,1981,10,wd,8857042001,307,0.4,1,1,19815498210wd,1006819811001175,WINTER FLOUNDER,0.4,22067.068513,12,30,19815498210wd,,0
1006819811020006,3,5,9,4,5,1981,10,wd,8857042001,260,0.1020408163,0,0,19815498110wd,10068198110209213,WINTER FLOUNDER,0.1,2476.4236937,10,26,19815498110wd,,0
1006819811020006,3,5,9,4,5,1981,10,wd,8857042001,240,0.1020408163,0,0,19815498110wd,10068198110209213,WINTER FLOUNDER,0.1,2476.4236937,9,24,19815498110wd,,0
1006819811020006,3,5,9,4,5,1981,10,wd,8857042001,215,0.1020408163,0,0,19815498110wd,10068198110209213,WINTER FLOUNDER,0.1,2476.4236937,8,21,19815498110wd,,0
1006819811020006,3,5,9,4,5,1981,10,wd,8857042001,210,0.1020408163,0,0,19815498110wd,10068198110209213,WINTER FLOUNDER,0.1,2476.4236937,8,21,19815498110wd,,0
1006819811020006,3,5,9,4,5,1981,10,wd,8857042001,265,0.1020408163,0,0,19815498110wd,10068198110209213,WINTER FLOUNDER,0.1,2476.4236937,10,26,19815498110wd,,0
1006819811022002,3,5,9,4,5,1981,10,wd,8835020102,470,1.8,0,0,19815498210wd,100681981102211752,STRIPED BASS,1.8,2526.9629528,18,47,19815498210wd,,0
1006819811022002,3,5,9,4,5,1981,10,wd,8835250101,799.48528029,6.4,1,0,19815498210wd,100681981102211752,BLUEFISH,6.4,2526.9629528,31,79,19815498210wd,,0
1006819811022002,3,5,9,4,5,1981,10,wd,8835020102,540,1.8,0,0,19815498210wd,100681981102211752,STRIPED BASS,1.8,2526.9629528,21,54,19815498210wd,,0
1006819811022003,3,5,9,4,5,1981,10,wd,8835250101,490,0.9,0,0,19815498210wd,100681981102211752,BLUEFISH,0.9,2526.9629528,19,49,19815498210wd,,0
1006819811022003,3,5,9,4,5,1981,10,wd,8835250101,620,2.7,0,0,19815498210wd,100681981102211752,BLUEFISH,2.7,2526.9629528,24,62,19815498210wd,,0
1006819811022003,3,5,9,4,5,1981,10,wd,8835020102,400,0.9,0,0,19815498210wd,100681981102211752,STRIPED BASS,0.9,2526.9629528,15,40,19815498210wd,,0
1006819811022004,3,5,9,4,5,1981,10,wd,8857042001,283,0.4,1,1,19815498210wd,100681981102211752,WINTER FLOUNDER,0.4,8591.6740394,11,28,19815498210wd,,0
1006819811022004,3,5,9,4,5,1981,10,wd,8857042001,310,0.4,1,1,19815498210wd,100681981102211752,WINTER FLOUNDER,0.4,8591.6740394,12,31,19815498210wd,,0
1006819811022004,3,5,9,4,5,1981,10,wd,8857042001,354,0.7,1,1,19815498210wd,100681981102211752,WINTER FLOUNDER,0.7,8591.6740394,13,35,19815498210wd,,0
1006819811022004,3,5,9,4,5,1981,10,wd,8857042001,205,0.1,1,1,19815498210wd,100681981102211752,WINTER FLOUNDER,0.1,8591.6740394,8,20,19815498210wd,,0
1006819811022004,3,5,9,4,5,1981,10,wd,8857042001,230,0.3,1,1,19815498210wd,100681981102211752,WINTER FLOUNDER,0.3,8591.6740394,9,23,19815498210wd,,0
1006819811022005,3,5,9,4,5,1981,10,wd,8857042001,260,0.1,1,1,19815498210wd,100681981102211752,WINTER FLOUNDER,0.1,17183.348079,10,26,19815498210wd,,0
1006819811022005,3,5,9,4,5,1981,10,wd,8857042001,325,0.6,1,1,19815498210wd,100681981102211752,WINTER FLOUNDER,0.6,17183.348079,12,32,19815498210wd,,0
1006819811022005,3,5,9,4,5,1981,10,wd,8857042001,280,0.3,1,1,19815498210wd,100681981102211752,WINTER FLOUNDER,0.3,17183.348079,11,28,19815498210wd,,0
1006819811022005,3,5,9,4,5,1981,10,wd,8835020101,270,0.2,0,0,19815498210wd,100681981102211752,WHITE PERCH,0.2,2526.9629528,10,27,19815498210wd,,0
1006819811022005,3,5,9,4,5,1981,10,wd,8857042001,309,0.4,1,1,19815498210wd,100681981102211752,WINTER FLOUNDER,0.4,17183.348079,12,30,19815498210wd,,0
1006819811022005,3,5,9,4,5,1981,10,wd,8857042001,200,0.3,1,1,19815498210wd,100681981102211752,WINTER FLOUNDER,0.3,17183.348079,7,20,19815498210wd,,0
1006819811022006,3,5,9,4,5,1981,10,wd,8857042001,325,0.6,1,1,19815498210wd,100681981102211752,WINTER FLOUNDER,0.6,9097.06663,12,32,19815498210wd,,0
1006819811022006,3,5,9,4,5,1981,10,wd,8857042001,320,0.5,1,1,19815498210wd,100681981102211752,WINTER FLOUNDER,0.5,9097.06663,12,32,19815498210wd,,0
1006819811022006,3,5,9,4,5,1981,10,wd,8857042001,299,0.4,1,1,19815498210wd,100681981102211752,WINTER FLOUNDER,0.4,9097.06663,11,29,19815498210wd,,0
1006819811022006,3,5,9,4,5,1981,10,wd,8857042001,260,0.1,0,0,19815498210wd,100681981102211752,WINTER FLOUNDER,0.1,9097.06663,10,26,19815498210wd,,0
1006819811022006,3,5,9,4,5,1981,10,wd,8857042001,290,0.3,1,1,19815498210wd,100681981102211752,WINTER FLOUNDER,0.3,9097.06663,11,29,19815498210wd,,0
1006819811022007,3,5,9,4,5,1981,10,wd,8835020102,580,3,0,0,19815498210wd,100681981102211752,STRIPED BASS,3,2526.9629528,22,58,19815498210wd,,0
1006819811022007,3,5,9,4,5,1981,10,wd,8835250101,520,2.2,0,0,19815498210wd,100681981102211752,BLUEFISH,2.2,2526.9629528,20,52,19815498210wd,,0
1006819811022007,3,5,9,4,5,1981,10,wd,8835250101,630,3.5,0,0,19815498210wd,100681981102211752,BLUEFISH,3.5,2526.9629528,24,63,19815498210wd,,0
1006819811022007,3,5,9,4,5,1981,10,wd,8835250101,600,2.7,0,0,19815498210wd,100681981102211752,BLUEFISH,2.7,2526.9629528,23,60,19815498210wd,,0
1021219810919002,3,5,9,4,5,1981,09,we,8835250101,165,0.1,0,0,19815498209we,10212198109191121,BLUEFISH,0.1,3374.4219651,6,16,19815498209we,,0
1021219810919003,3,5,9,4,5,1981,09,we,8835250101,190,0.1,0,0,19815498209we,10212198109191121,BLUEFISH,0.1,3374.4219651,7,19,19815498209we,,0
1021219810919003,3,5,9,4,5,1981,09,we,8835250101,221,0.1,0,0,19815498209we,10212198109191121,BLUEFISH,0.1,3374.4219651,8,22,19815498209we,,0
1021219810919004,3,5,9,4,5,1981,09,we,,,,0,0,19815498209we,10212198109191121,,,3374.4219651,,,19815498209we,,0
1021219810919005,3,5,9,4,5,1981,09,we,8839010201,114,0.0711079339,1,1,19815498209we,10212198109191121,CUNNER,0.0711079339,6748.8439301,4,11,19815498209we,,0
1021219810919005,3,5,9,4,5,1981,09,we,8839010201,110,0.1,1,1,19815498209we,10212198109191121,CUNNER,0.1,6748.8439301,4,11,19815498209we,,0
1021219810919005,3,5,9,4,5,1981,09,we,8839010201,150,0.1,1,1,19815498209we,10212198109191121,CUNNER,0.1,6748.8439301,5,15,19815498209we,,0
1021219810919005,3,5,9,4,5,1981,09,we,8839010201,102,0.0603352425,1,1,19815498209we,10212198109191121,CUNNER,0.0603352425,6748.8439301,4,10,19815498209we,,0
1021219810919005,3,5,9,4,5,1981,09,we,8839010201,160,0.1,1,1,19815498209we,10212198109191121,CUNNER,0.1,6748.8439301,6,16,19815498209we,,0
1021219810919006,3,5,9,4,5,1981,09,we,,,,0,0,19815498209we,10212198109191121,,,3374.4219651,,,19815498209we,,0
1021219810920008,3,5,9,4,5,1981,09,we,8835430101,240,0.3137219874,1,1,19815498109we,1021219810920149,SCUP,0.3074475476,16534.667629,9,24,19815498109we,,0
1021219810920008,3,5,9,4,5,1981,09,we,8835430101,270,0.5102040816,1,1,19815498109we,1021219810920149,SCUP,0.5,16534.667629,10,27,19815498109we,,0
1021219810920008,3,5,9,4,5,1981,09,we,8835430101,240,0.2040816327,1,1,19815498109we,1021219810920149,SCUP,0.2,16534.667629,9,24,19815498109we,,0
1021219810920008,3,5,9,4,5,1981,09,we,8835430101,225,0.306122449,1,1,19815498109we,1021219810920149,SCUP,0.3,16534.667629,8,22,19815498109we,,0
1021219810920008,3,5,9,4,5,1981,09,we,8835430101,150,0.1020408163,1,1,19815498109we,1021219810920149,SCUP,0.1,16534.667629,5,15,19815498109we,,0
1021219810927005,3,5,9,4,5,1981,09,we,8835250101,705,5.2040816327,0,0,19815498109we,10212198109279215,BLUEFISH,5.1,5486.260935,27,70,19815498109we,,0
1021219810927010,3,5,9,4,5,1981,09,we,8857030301,303,0.306122449,1,1,19815498109we,10212198109279215,SUMMER FLOUNDER,0.3,6613.8670515,11,30,19815498109we,,0
1021219810927010,3,5,9,4,5,1981,09,we,8857030301,345,0.5102040816,1,1,19815498109we,10212198109279215,SUMMER FLOUNDER,0.5,6613.8670515,13,34,19815498109we,,0
1021219810927010,3,5,9,4,5,1981,09,we,8857030301,355,0.7142857143,1,1,19815498109we,10212198109279215,SUMMER FLOUNDER,0.7,6613.8670515,13,35,19815498109we,,0
1021219810927010,3,5,9,4,5,1981,09,we,8857030301,355,0.7142857143,1,1,19815498109we,10212198109279215,SUMMER FLOUNDER,0.7,6613.8670515,13,35,19815498109we,,0
1021219810927010,3,5,9,4,5,1981,09,we,8835430101,231,0.2040816327,1,1,19815498109we,10212198109279215,SCUP,0.2,19841.601155,9,23,19815498109we,,0
1021219810927010,3,5,9,4,5,1981,09,we,8835430101,160,0.1020408163,1,1,19815498109we,10212198109279215,SCUP,0.1,19841.601155,6,16,19815498109we,,0
1021219810927010,3,5,9,4,5,1981,09,we,8835430101,165.62229662,0.1020408163,1,1,19815498109we,10212198109279215,SCUP,0.1,19841.601155,6,16,19815498109we,,0
1021219810927010,3,5,9,4,5,1981,09,we,8839010101,185,0.1020408163,1,1,19815498109we,10212198109279215,TAUTOG,0.1,3306.9335258,7,18,19815498109we,,0
1021219810927010,3,5,9,4,5,1981,09,we,8835430101,230,0.5102040816,1,1,19815498109we,10212198109279215,SCUP,0.5,19841.601155,9,23,19815498109we,,0
1021219810927010,3,5,9,4,5,1981,09,we,8857030301,315,0.4081632653,1,1,19815498109we,10212198109279215,SUMMER FLOUNDER,0.4,6613.8670515,12,31,19815498109we,,0
1021219810927010,3,5,9,4,5,1981,09,we,8835430101,194,0.1020408163,1,1,19815498109we,10212198109279215,SCUP,0.1,19841.601155,7,19,19815498109we,,0
