prim2_common,prim1_common,strat_id,psu_id,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,month,kod,MODE_ASG,new_list,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,fl_reg,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,ZIP,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,WINTER FLOUNDER,19932498304wd,1115019930409189,,C,5,,2,1,1,31,O,0,0,2,2,1115019930409014,89,1,3,0,0,0,1,,2,5,9,34,4,1,2,1993,1115019930409,04,wd,,,1115019930409014,,,,8,1,,PASSAIC,01JUN93:09:34,8,8,1,,,,8857042001,,1,,8,1406,07424,2570.6035442,19932498304wd,,0,1115019930409014
,WINTER FLOUNDER,19932498304wd,1115019930409189,,C,5,,2,1,1,1,Y,0,10,8,2,1115019930409005,89,1,3,0,0,0,0,,1,4,9,9,4,1,2,1993,1115019930409,04,wd,,,1115019930409005,,,,8,1,,FAIRFIELD,01JUN93:09:34,8,8,1,,,,8857042001,,1,,8,1315,99999,2187.9064291,19932498304wd,,0,1115019930409005
,WINTER FLOUNDER,19932498304we,11150199304041881,,3,5,,2,1,1,5,Y,0,15,2,3,1115019930404004,881,1,3,0,0,0,1,,2,4,9,9,4,1,2,1993,1115019930404,04,we,,,1115019930404004,,,,8,9,,LITCHFIELD,01JUN93:09:34,8,8,1,,,,8857042001,,1,,8,1326,06776,5798.1452271,19932498304we,,0,1115019930404004
,WINTER FLOUNDER,19932498304wd,1115019930409189,,C,5,,2,1,1,1,Y,0,30,1,1.5,1115019930409006,89,1,3,0,0,0,0,,2,4,9,9,4,1,2,1993,1115019930409,04,wd,,,1115019930409006,,,,8,1,,FAIRFIELD,01JUN93:09:34,8,8,1,,,,8857042001,,1,,8,1321,06430,2187.9064291,19932498304wd,,0,1115019930409006
,WINTER FLOUNDER,19932498304wd,1115019930409189,,C,5,,2,1,1,1,Y,1,5,8,2,1115019930409010,89,1,3,0,0,0,0,,1,4,9,9,4,1,2,1993,1115019930409,04,wd,,,1115019930409010,,,,8,1,,FAIRFIELD,01JUN93:09:34,8,8,1,,,,8857042001,,1,,8,1341,06606,2187.9064291,19932498304wd,,0,1115019930409010
,WINTER FLOUNDER,19932498304we,1115019930417162,0,C,5,,1,2,1,1,Y,98,998,1,3.5,1115019930417004,62,1,3,0,5,0,0,,2,4,9,9,4,1,2,1993,1115019930417,04,we,,,1115019930417004,1,5,0,8,9,,FAIRFIELD,01JUN93:09:34,8,2,1,,,,8857042001,,1,,2,1154,99999,5798.1452271,19932498304we,,0,1115019930417004
,WINTER FLOUNDER,19932498304wd,1115019930409189,,C,5,,2,1,1,1,Y,0,30,2,1.5,1115019930409007,89,1,3,0,0,0,1,,2,4,9,9,4,1,2,1993,1115019930409,04,wd,,,1115019930409007,,,,8,1,,FAIRFIELD,01JUN93:09:34,8,8,1,,,,8857042001,,1,,8,1322,06430,2187.9064291,19932498304wd,,0,1115019930409007
,WINTER FLOUNDER,19932498304wd,1115019930409189,,C,5,,2,1,1,1,Y,1,15,2,2.5,1115019930409009,89,1,3,0,0,0,1,,2,4,9,9,4,1,2,1993,1115019930409,04,wd,,,1115019930409009,,,,8,1,,FAIRFIELD,01JUN93:09:34,8,8,1,,,,8857042001,,1,,8,1331,06606,2187.9064291,19932498304wd,,0,1115019930409009
,WINTER FLOUNDER,19932498304wd,1115019930409189,,C,5,,2,1,1,1,Y,0,40,8,2.5,1115019930409001,89,1,3,0,0,0,0,,1,4,9,9,4,1,2,1993,1115019930409,04,wd,,,1115019930409001,,,,8,1,,FAIRFIELD,01JUN93:09:34,8,8,1,,,,8857042001,,1,,8,1225,06605,2187.9064291,19932498304wd,,0,1115019930409001
,WINTER FLOUNDER,19932498304wd,1115019930409189,,C,5,,2,1,1,1,Y,0,40,1,2.5,1115019930409011,89,1,3,0,0,0,0,,2,4,9,9,4,1,2,1993,1115019930409,04,wd,,,1115019930409011,,,,8,1,,FAIRFIELD,01JUN93:09:34,8,8,1,,,,8857042001,,1,,8,1357,06430,2187.9064291,19932498304wd,,0,1115019930409011
,WINTER FLOUNDER,19932498304we,1115019930417162,,C,5,,2,1,1,1,Y,0,0,2,1,1115019930417009,62,1,3,0,0,0,1,,3,4,9,9,4,1,2,1993,1115019930417,04,we,,,1115019930417009,,,,8,1,,FAIRFIELD,01JUN93:09:34,8,8,1,,,,8857042001,,1,,8,1322,06851,5798.1452271,19932498304we,,0,1115019930417009
WINTER FLOUNDER,STRIPED BASS,19932498304wd,111501993041611749,,3,5,,2,1,11,11,Y,0,1,2,1,1115019930416002,749,5,3,0,0,0,1,,3,4,9,9,4,1,2,1993,1115019930416,04,wd,,,1115019930416002,,,,8,1,,NEW LONDON,01JUN93:09:34,8,8,1,,,,8835020102,8857042001,1,,8,1449,06382,6450.2728528,19932498304wd,,0,1115019930416002
,WINTER FLOUNDER,19932498304we,1115019930417162,,C,5,,2,1,1,1,Y,1,10,2,4,1115019930417008,62,1,3,0,0,0,1,,3,4,9,9,4,1,2,1993,1115019930417,04,we,,,1115019930417008,,,,8,1,,FAIRFIELD,01JUN93:09:34,8,8,1,,,,8857042001,,1,,8,1321,06851,5798.1452271,19932498304we,,0,1115019930417008
,WINTER FLOUNDER,19932498304we,11150199304041881,,3,5,,3,0,1,1,Y,50,300,2,5.5,1115019930404006,881,5,3,0,0,1,1,,2,4,9,9,4,1,2,1993,1115019930404,04,we,,,1115019930404005,,,,8,1,,FAIRFIELD,01JUN93:09:34,8,8,1,,,,8857042001,,1,,8,1336,06854,5798.1452271,19932498304we,,0,1115019930404005
,WINTER FLOUNDER,19932498304wd,1115019930409189,0,C,5,,1,1,1,1,Y,0,80,1,2,1115019930409013,89,1,3,0,1,0,0,,2,4,9,9,4,1,2,1993,1115019930409,04,wd,,,1115019930409013,1,1,0,8,1,,FAIRFIELD,01JUN93:09:34,8,1,1,,,,8857042001,,1,,8,1405,06430,2187.9064291,19932498304wd,,0,1115019930409013
,WINTER FLOUNDER,19932498304we,11150199304041881,,3,5,,2,1,1,1,Y,3,50,1,3,1115019930404003,881,1,3,0,0,0,0,,2,4,9,9,4,1,2,1993,1115019930404,04,we,,,1115019930404003,,,,8,9,,FAIRFIELD,01JUN93:09:34,8,8,1,,,,8857042001,,1,,8,1325,99999,5798.1452271,19932498304we,,0,1115019930404003
,WINTER FLOUNDER,19932498304wd,1115019930409189,,C,5,,2,1,1,1,Y,15,100,8,2,1115019930409002,89,1,3,0,0,0,0,,1,4,9,9,4,1,2,1993,1115019930409,04,wd,,,1115019930409002,,,,8,1,,FAIRFIELD,01JUN93:09:34,8,8,1,,,,8857042001,,1,,8,1242,06604,2187.9064291,19932498304wd,,0,1115019930409002
,ATLANTIC COD,19932498603we,111501993032711663,,1,2,,2,1,11,9,Y,0,8,2,5,1115019930327021,663,6,6,0,0,0,1,,80,4,9,9,4,1,2,1993,1115019930327,03,we,,,1115019930327001,,,,8,1,,NEW HAVEN,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1517,06770,80.874367261,19932498603we,,0,1115019930327021
,ATLANTIC COD,19932498603we,111501993030711663,0,1,2,,2,1,11,7,Y,0,100,2,5,1115019930307009,663,6,6,1,0,0,1,,16,4,9,9,4,1,2,1993,1115019930307,03,we,,,1115019930307001,1,,,8,1,,MIDDLESEX,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1421,06413,80.874367261,19932498603we,,0,1115019930307009
,ATLANTIC COD,19932498603we,111501993032711663,,1,2,,2,1,11,9,Y,0,5,2,2,1115019930327012,663,6,6,0,0,0,1,,80,4,9,9,4,1,2,1993,1115019930327,03,we,,,1115019930327001,,,,8,1,,NEW HAVEN,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1446,06410,80.874367261,19932498603we,,0,1115019930327012
,ATLANTIC COD,19932498603we,111501993032711663,,1,2,,2,1,11,3,Y,0,80,2,4,1115019930327004,663,6,6,0,0,0,1,,80,4,9,9,4,1,2,1993,1115019930327,03,we,,,1115019930327001,,,,8,1,,HARTFORD,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1406,99999,80.874367261,19932498603we,,0,1115019930327004
,ATLANTIC COD,19932498603we,111501993032711663,,1,2,,2,1,11,3,Y,1,4,2,5,1115019930327023,663,6,6,0,0,0,1,,80,4,9,9,4,1,2,1993,1115019930327,03,we,,,1115019930327001,,,,8,9,,HARTFORD,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1531,06053,80.874367261,19932498603we,,0,1115019930327023
,ATLANTIC COD,19932498603we,111501993032711663,,1,2,,2,1,11,1,Y,0,4,2,4,1115019930327008,663,6,6,0,0,0,1,,80,4,9,9,4,1,2,1993,1115019930327,03,we,,,1115019930327001,,,,8,1,,FAIRFIELD,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1438,06484,80.874367261,19932498603we,,0,1115019930327008
,ATLANTIC COD,19932498603we,111501993032711663,,1,2,,2,1,11,9,Y,6,50,2,2,1115019930327011,663,6,6,0,0,0,1,,80,4,9,9,4,1,2,1993,1115019930327,03,we,,,1115019930327001,,,,8,1,,NEW HAVEN,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1445,06410,80.874367261,19932498603we,,0,1115019930327011
,ATLANTIC COD,19932498603we,111501993032711663,,1,2,,2,1,11,3,Y,1,12,2,5,1115019930327016,663,6,6,0,0,0,1,,80,4,9,9,4,1,2,1993,1115019930327,03,we,,,1115019930327001,,,,8,1,,HARTFORD,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1504,06010,80.874367261,19932498603we,,0,1115019930327016
,ATLANTIC COD,19932498603we,111501993030711663,,1,2,,2,1,11,11,Y,0,30,2,5,1115019930307006,663,6,6,0,0,0,1,,16,4,9,9,4,1,2,1993,1115019930307,03,we,,,1115019930307001,,,,8,1,,NEW LONDON,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1405,06339,80.874367261,19932498603we,,0,1115019930307006
,ATLANTIC COD,19932498603we,111501993032711663,,1,2,,2,1,11,13,Y,0,20,1,6,1115019930327001,663,6,6,0,0,0,0,,80,4,9,9,4,1,2,1993,1115019930327,03,we,,,1115019930327001,,,,8,1,,TOLLAND,24FEB93:14:01,2,8,1,,,,8791030402,,1,,8,1359,06250,80.874367261,19932498603we,,0,1115019930327001
,ATLANTIC COD,19932498603we,111501993032711663,0,1,2,,2,1,11,1,Y,2,30,2,3,1115019930327013,663,6,6,1,0,0,1,,80,4,9,9,4,1,2,1993,1115019930327,03,we,,,1115019930327001,1,,,8,1,,FAIRFIELD,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1447,06851,80.874367261,19932498603we,,0,1115019930327013
,ATLANTIC COD,19932498603we,111501993030711663,0,1,2,,2,1,11,9,Y,0,10,2,5,1115019930307005,663,6,6,1,0,0,1,,16,4,9,9,4,1,2,1993,1115019930307,03,we,,,1115019930307001,1,,,8,1,,NEW HAVEN,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1402,06770,80.874367261,19932498603we,,0,1115019930307005
,ATLANTIC COD,19932498603we,111501993032711663,,1,2,,2,1,11,13,O,0,0,2,5,1115019930327015,663,6,6,0,0,0,1,,80,4,9,25,4,1,2,1993,1115019930327,03,we,,,1115019930327001,,,,8,1,,,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1500,01028,150.70341442,19932498603we,,0,1115019930327015
,ATLANTIC COD,19932498603we,111501993030711663,,1,2,,2,1,11,9,Y,0,50,2,4,1115019930307004,663,6,6,0,0,0,1,,16,4,9,9,4,1,2,1993,1115019930307,03,we,,,1115019930307001,,,,8,1,,NEW HAVEN,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1400,06460,80.874367261,19932498603we,,0,1115019930307004
,ATLANTIC COD,19932498603we,111501993032711663,,1,2,,2,1,11,9,Y,0,15,2,5,1115019930327020,663,6,6,0,0,0,1,,80,4,9,9,4,1,2,1993,1115019930327,03,we,,,1115019930327001,,,,8,1,,NEW HAVEN,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1516,06770,80.874367261,19932498603we,,0,1115019930327020
,ATLANTIC COD,19932498603we,111501993032711663,,1,2,,2,1,11,1,Y,0,3,2,4,1115019930327009,663,6,6,0,0,0,1,,80,4,9,9,4,1,2,1993,1115019930327,03,we,,,1115019930327001,,,,8,1,,FAIRFIELD,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1439,06468,80.874367261,19932498603we,,0,1115019930327009
,ATLANTIC COD,19932498603we,111501993032711663,,1,2,,2,1,11,9,Y,0,0,2,4,1115019930327010,663,6,6,0,0,0,1,,80,4,9,9,4,1,2,1993,1115019930327,03,we,,,1115019930327001,,,,8,1,,NEW HAVEN,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1440,06483,80.874367261,19932498603we,,0,1115019930327010
,ATLANTIC COD,19932498603we,111501993032711663,,1,2,,2,1,11,3,Y,1,2,2,3.5,1115019930327026,663,6,6,0,0,0,1,,80,4,9,9,4,1,2,1993,1115019930327,03,we,,,1115019930327001,,,,8,1,,HARTFORD,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1541,06002,80.874367261,19932498603we,,0,1115019930327026
,ATLANTIC COD,19932498603we,111501993030711663,0,1,2,,2,1,11,7,Y,0,100,2,5,1115019930307008,663,6,6,1,0,0,1,,16,4,9,9,4,1,2,1993,1115019930307,03,we,,,1115019930307001,1,,,8,1,,MIDDLESEX,24FEB93:14:01,2,8,1,,,,8791030402,,1,,8,1420,06419,80.874367261,19932498603we,,0,1115019930307008
,ATLANTIC COD,19932498603we,111501993032711663,,1,2,,2,1,11,9,Y,1,20,2,5,1115019930327019,663,6,6,0,0,0,1,,80,4,9,9,4,1,2,1993,1115019930327,03,we,,,1115019930327001,,,,8,1,,NEW HAVEN,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1515,06770,80.874367261,19932498603we,,0,1115019930327019
,ATLANTIC COD,19932498603we,111501993032711663,,1,2,,2,1,11,9,Y,0,10,2,5,1115019930327006,663,6,6,0,0,0,1,,80,4,9,9,4,1,2,1993,1115019930327,03,we,,,1115019930327001,,,,8,1,,NEW HAVEN,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1421,06762,80.874367261,19932498603we,,0,1115019930327006
,ATLANTIC COD,19932498603we,111501993032711663,,1,2,,2,1,11,3,Y,1,4,2,5,1115019930327024,663,6,6,0,0,0,1,,80,4,9,9,4,1,2,1993,1115019930327,03,we,,,1115019930327001,,,,8,9,,HARTFORD,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1532,06053,80.874367261,19932498603we,,0,1115019930327024
,ATLANTIC COD,19932498603we,111501993030711663,0,1,2,,1,1,11,11,Y,8,30,2,5,1115019930307003,663,6,6,1,1,0,1,,16,4,9,9,4,1,2,1993,1115019930307,03,we,,,1115019930307001,1,1,0,8,1,,NEW LONDON,01JUN93:09:34,2,1,1,,,,8791030402,,1,,8,1356,06339,80.874367261,19932498603we,,0,1115019930307003
,ATLANTIC COD,19932498603we,111501993030711663,0,1,2,,1,1,11,11,Y,0,2,2,4,1115019930307002,663,6,6,0,1,0,1,,16,4,9,9,4,1,2,1993,1115019930307,03,we,,,1115019930307001,1,1,0,8,1,,NEW LONDON,01JUN93:09:34,2,1,1,,,,8791030402,,1,,8,1348,06370,80.874367261,19932498603we,,0,1115019930307002
,ATLANTIC COD,19932498603we,111501993030711663,,1,2,,2,1,11,1,Y,0,30,2,5,1115019930307007,663,6,6,0,0,0,1,,16,4,9,9,4,1,2,1993,1115019930307,03,we,,,1115019930307001,,,,8,1,,FAIRFIELD,24FEB93:14:01,2,8,1,,,,8791030402,,1,,8,1415,06497,80.874367261,19932498603we,,0,1115019930307007
,ATLANTIC COD,19932498603we,111501993030711663,,1,2,,2,1,11,1,Y,0,20,2,3,1115019930307012,663,6,6,0,0,0,1,,16,4,9,9,4,1,2,1993,1115019930307,03,we,,,1115019930307001,,,,8,9,,FAIRFIELD,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1533,06840,80.874367261,19932498603we,,0,1115019930307012
,ATLANTIC COD,19932498603we,111501993032711663,,1,2,,2,1,11,3,Y,1,30,2,4,1115019930327022,663,6,6,0,0,0,1,,80,4,9,9,4,1,2,1993,1115019930327,03,we,,,1115019930327001,,,,8,1,,HARTFORD,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1520,06051,80.874367261,19932498603we,,0,1115019930327022
,ATLANTIC COD,19932498603we,111501993030711663,0,1,2,,1,1,11,11,Y,0,20,1,5,1115019930307001,663,6,6,1,1,0,0,,16,4,9,9,4,1,2,1993,1115019930307,03,we,,,1115019930307001,1,1,0,8,1,,NEW LONDON,24FEB93:14:01,2,1,1,,,,8791030402,,1,,8,1344,06333,80.874367261,19932498603we,,0,1115019930307001
,ATLANTIC COD,19932498603we,111501993032711663,,1,2,,2,1,11,3,Y,1,4,2,5,1115019930327025,663,6,6,0,0,0,1,,80,4,9,9,4,1,2,1993,1115019930327,03,we,,,1115019930327001,,,,8,9,,HARTFORD,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1533,06053,80.874367261,19932498603we,,0,1115019930327025
,ATLANTIC COD,19932498603we,111501993032711663,,1,2,,2,1,11,3,Y,0,0,2,3,1115019930327017,663,6,6,0,0,0,1,,80,4,9,9,4,1,2,1993,1115019930327,03,we,,,1115019930327001,,,,8,1,,HARTFORD,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1509,06067,80.874367261,19932498603we,,0,1115019930327017
,ATLANTIC COD,19932498603we,111501993032711663,,1,2,,2,1,11,3,Y,0,0,2,3,1115019930327018,663,6,6,0,0,0,1,,80,4,9,9,4,1,2,1993,1115019930327,03,we,,,1115019930327001,,,,8,1,,HARTFORD,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1510,06067,80.874367261,19932498603we,,0,1115019930327018
,ATLANTIC COD,19932498603we,111501993032711663,,1,2,,2,1,11,13,O,1,1,2,5,1115019930327014,663,6,6,0,0,0,1,,80,4,9,25,4,1,2,1993,1115019930327,03,we,,,1115019930327001,,,,8,1,,,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1454,01028,150.70341442,19932498603we,,0,1115019930327014
,ATLANTIC COD,19932498603we,111501993032711663,0,1,2,,2,1,11,11,Y,3,70,2,5,1115019930327007,663,6,6,1,0,0,1,,80,4,9,9,4,1,2,1993,1115019930327,03,we,,,1115019930327001,1,0,1,8,1,,NEW LONDON,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1429,06254,80.874367261,19932498603we,,0,1115019930327007
,ATLANTIC COD,19932498603we,111501993030711663,,1,2,,2,1,11,1,Y,0,2,2,3,1115019930307011,663,6,6,0,0,0,1,,16,4,9,9,4,1,2,1993,1115019930307,03,we,,,1115019930307001,,,,8,9,,FAIRFIELD,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1532,06430,80.874367261,19932498603we,,0,1115019930307011
,ATLANTIC COD,19932498603we,111501993030711663,0,1,2,,2,1,11,11,Y,0,0,2,4,1115019930307010,663,6,6,1,0,0,1,,16,4,9,9,4,1,2,1993,1115019930307,03,we,,,1115019930307001,1,,,8,1,,NEW LONDON,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1430,06339,80.874367261,19932498603we,,0,1115019930307010
,ATLANTIC COD,19932498603we,111501993032711663,,1,2,,2,1,11,3,Y,0,80,2,4,1115019930327003,663,6,6,0,0,0,1,,80,4,9,9,4,1,2,1993,1115019930327,03,we,,,1115019930327001,,,,8,9,,HARTFORD,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1405,06032,80.874367261,19932498603we,,0,1115019930327003
,ATLANTIC COD,19932498603we,111501993032711663,,1,2,,2,1,11,3,Y,1,20,2,5,1115019930327005,663,6,6,0,0,0,1,,80,4,9,9,4,1,2,1993,1115019930327,03,we,,,1115019930327001,,,,8,1,,HARTFORD,01JUN93:09:34,2,8,1,,,,8791030402,,1,,8,1420,99999,80.874367261,19932498603we,,0,1115019930327005
,ATLANTIC COD,19932498603we,111501993032711663,,1,2,,2,1,11,3,Y,0,40,2,5,1115019930327002,663,6,6,0,0,0,1,,80,4,9,9,4,1,2,1993,1115019930327,03,we,,,1115019930327001,,,,8,1,,HARTFORD,24FEB93:14:01,2,8,1,,,,8791030402,,1,,8,1404,99999,80.874367261,19932498603we,,0,1115019930327002
,WINTER FLOUNDER,19932498704we,11663199304187825,0,C,5,,2,1,7,11,Y,0,6,2,3,1166319930418006,825,8,7,1,0,0,1,,4,4,9,9,4,1,2,1993,1166319930418,04,we,,,1166319930418003,1,,,8,1,,NEW LONDON,01JUN93:09:34,8,8,1,,,,8857042001,,1,,8,1320,06371,941.63266864,19932498704we,,0,1166319930418006
,WINTER FLOUNDER,19932498704we,1115019930417162,,C,5,,2,1,1,1,Y,2,80,1,2.5,1115019930417010,62,8,7,0,0,0,0,,2,4,9,9,4,1,2,1993,1115019930417,04,we,,,1115019930417010,,,,8,1,,FAIRFIELD,01JUN93:09:34,8,8,1,,,,8857042001,,1,,8,1347,06850,941.63266864,19932498704we,,0,1115019930417010
